Position [m]	Sabre [mm/m]	Band width [mm]
457.46	0.36	12.02
457.48	0.37	12.01
457.51	0.37	12.02
457.53	0.37	12.01
457.56	0.37	12.01
457.58	0.37	12.02
457.61	0.37	12.02
457.63	0.35	12.02
457.66	0.37	12.01
457.68	0.37	12.02
457.70	0.37	12.01
457.73	0.37	12.02
457.75	0.37	12.01
457.78	0.37	12.02
457.80	0.37	12.02
457.83	0.36	12.02
457.85	0.36	12.02
457.87	0.37	12.01
457.90	0.37	12.01
457.92	0.38	12.02
457.95	0.37	12.01
457.97	0.35	12.02
458.00	0.35	12.01
458.02	0.36	12.01
458.04	0.37	12.02
458.07	0.37	12.02
458.09	0.36	12.01
458.12	0.36	12.02
458.14	0.38	12.01
458.17	0.37	12.02
458.19	0.37	12.02
458.21	0.36	12.02
458.24	0.37	12.02
458.26	0.38	12.01
458.29	0.38	12.01
458.31	0.38	12.02
458.34	0.37	12.02
458.36	0.37	12.01
458.38	0.36	12.02
458.41	0.37	12.01
458.43	0.37	12.01
458.46	0.36	12.02
458.48	0.37	12.01
458.51	0.36	12.02
458.53	0.37	12.02
458.55	0.36	12.02
458.58	0.35	12.01
458.60	0.35	12.02
458.63	0.36	12.01
458.65	0.37	12.02
458.68	0.37	12.02
458.70	0.36	12.01
458.72	0.35	12.02
458.75	0.35	12.01
458.77	0.35	12.01
458.80	0.35	12.02
458.82	0.35	12.02
458.85	0.35	12.01
458.87	0.35	12.02
458.89	0.36	12.02
458.92	0.36	12.01
458.94	0.35	12.01
458.97	0.34	12.01
458.99	0.35	12.02
459.02	0.37	12.01
459.04	0.37	12.02
459.06	0.36	12.02
459.09	0.35	12.01
459.11	0.35	12.02
459.14	0.37	12.01
459.16	0.37	12.02
459.19	0.36	12.01
459.21	0.35	12.01
459.23	0.35	12.01
459.26	0.37	12.01
459.28	0.36	12.02
459.31	0.35	12.01
459.33	0.35	12.01
459.36	0.35	12.01
459.38	0.37	12.01
459.40	0.37	12.02
459.43	0.35	12.02
459.45	0.35	12.02
459.48	0.36	12.01
459.50	0.36	12.02
459.53	0.36	12.02
459.55	0.35	12.02
459.57	0.35	12.02
459.60	0.37	12.02
459.62	0.37	12.02
459.65	0.37	12.01
459.67	0.35	12.02
459.70	0.35	12.01
459.72	0.36	12.01
459.74	0.37	12.02
459.77	0.37	12.02
459.79	0.37	12.01
459.82	0.36	12.02
459.84	0.37	12.02
459.87	0.37	12.01
459.89	0.37	12.02
459.91	0.37	12.02
459.94	0.36	12.02
459.96	0.37	12.02
459.99	0.38	12.02
460.01	0.38	12.02
460.04	0.36	12.02
460.06	0.35	12.02
460.08	0.35	12.02
460.11	0.37	12.01
460.13	0.38	12.01
460.16	0.37	12.02
460.18	0.37	12.02
460.21	0.37	12.02
460.23	0.37	12.02
460.25	0.36	12.02
460.28	0.37	12.02
460.30	0.37	12.02
460.33	0.37	12.02
460.35	0.36	12.02
460.38	0.36	12.02
460.40	0.37	12.01
460.42	0.37	12.02
460.45	0.37	12.01
460.47	0.36	12.02
460.50	0.37	12.02
460.52	0.37	12.02
460.55	0.37	12.02
460.57	0.37	12.02
460.59	0.37	12.02
460.62	0.37	12.02
460.64	0.37	12.02
460.67	0.37	12.02
460.69	0.38	12.01
460.72	0.39	12.01
460.74	0.38	12.01
460.76	0.37	12.02
460.79	0.37	12.01
460.81	0.37	12.02
460.84	0.37	12.02
460.86	0.37	12.01
460.89	0.37	12.01
460.91	0.37	12.02
460.93	0.38	12.02
460.96	0.38	12.01
460.98	0.39	12.01
461.01	0.37	12.01
461.03	0.37	12.02
461.06	0.37	12.02
461.08	0.38	12.01
461.10	0.39	12.02
461.13	0.38	12.01
461.15	0.38	12.02
461.18	0.38	12.02
461.20	0.38	12.01
461.23	0.37	12.02
461.25	0.38	12.01
461.27	0.38	12.01
461.30	0.38	12.02
461.32	0.38	12.01
461.35	0.38	12.01
461.37	0.37	12.02
461.40	0.37	12.02
461.42	0.37	12.02
461.44	0.38	12.01
461.47	0.39	12.02
461.49	0.38	12.01
461.52	0.37	12.02
461.54	0.38	12.01
461.57	0.38	12.02
461.59	0.38	12.02
461.61	0.38	12.01
461.64	0.38	12.02
461.66	0.39	12.02
461.69	0.39	12.02
461.71	0.38	12.01
461.74	0.39	12.01
461.76	0.37	12.02
461.78	0.37	12.02
461.81	0.37	12.02
461.83	0.39	12.01
461.86	0.40	12.01
461.88	0.38	12.01
461.91	0.37	12.02
461.93	0.37	12.02
461.95	0.38	12.02
461.98	0.39	12.02
462.00	0.39	12.02
462.03	0.37	12.02
462.05	0.38	12.01
462.08	0.38	12.01
462.10	0.39	12.01
462.12	0.38	12.02
462.15	0.37	12.01
462.17	0.37	12.02
462.20	0.38	12.01
462.22	0.39	12.01
462.25	0.38	12.02
462.27	0.38	12.01
462.29	0.37	12.01
462.32	0.37	12.02
462.34	0.37	12.02
462.37	0.37	12.02
462.39	0.37	12.02
462.42	0.37	12.02
462.44	0.38	12.01
462.46	0.38	12.02
462.49	0.37	12.02
462.51	0.37	12.02
462.54	0.37	12.02
462.56	0.37	12.02
462.59	0.38	12.01
462.61	0.38	12.01
462.63	0.37	12.02
462.66	0.37	12.02
462.68	0.37	12.02
462.71	0.36	12.02
462.73	0.37	12.02
462.76	0.37	12.02
462.78	0.38	12.01
462.80	0.38	12.01
462.83	0.37	12.02
462.85	0.37	12.02
462.88	0.37	12.02
462.90	0.37	12.02
462.93	0.36	12.02
462.95	0.37	12.02
462.97	0.37	12.02
463.00	0.37	12.01
463.02	0.37	12.01
463.05	0.37	12.02
463.07	0.37	12.02
463.10	0.37	12.01
463.12	0.37	12.01
463.14	0.37	12.02
463.17	0.38	12.01
463.19	0.39	12.01
463.22	0.38	12.02
463.24	0.37	12.02
463.27	0.37	12.02
463.29	0.37	12.02
463.31	0.38	12.01
463.34	0.38	12.02
463.36	0.38	12.02
463.39	0.38	12.01
463.41	0.37	12.02
463.44	0.38	12.01
463.46	0.37	12.02
463.49	0.37	12.02
463.51	0.37	12.01
463.53	0.38	12.01
463.56	0.39	12.01
463.58	0.39	12.02
463.61	0.39	12.02
463.63	0.37	12.02
463.66	0.38	12.01
463.68	0.38	12.02
463.70	0.39	12.01
463.73	0.39	12.02
463.75	0.37	12.02
463.78	0.38	12.01
463.80	0.40	12.01
463.83	0.38	12.01
463.85	0.37	12.02
463.87	0.37	12.01
463.90	0.38	12.01
463.92	0.40	12.01
463.95	0.40	12.01
463.97	0.39	12.01
464.00	0.38	12.01
464.02	0.39	12.02
464.04	0.39	12.01
464.07	0.40	12.01
464.09	0.40	12.01
464.12	0.39	12.01
464.14	0.40	12.01
464.17	0.40	12.01
464.19	0.40	12.01
464.21	0.39	12.02
464.24	0.39	12.02
464.26	0.40	12.01
464.29	0.41	12.02
464.31	0.41	12.01
464.34	0.41	12.01
464.36	0.40	12.01
464.38	0.40	12.01
464.41	0.40	12.01
464.43	0.40	12.01
464.46	0.41	12.02
464.48	0.41	12.02
464.51	0.40	12.01
464.53	0.41	12.02
464.55	0.41	12.02
464.58	0.40	12.01
464.60	0.40	12.01
464.63	0.40	12.01
464.65	0.40	12.01
464.68	0.40	12.01
464.70	0.40	12.01
464.72	0.41	12.02
464.75	0.40	12.01
464.77	0.40	12.01
464.80	0.39	12.01
464.82	0.40	12.01
464.85	0.42	12.02
464.87	0.42	12.02
464.89	0.41	12.02
464.92	0.40	12.01
464.94	0.40	12.01
464.97	0.40	12.01
464.99	0.40	12.01
465.02	0.40	12.01
465.04	0.41	12.02
465.06	0.42	12.02
465.09	0.41	12.02
465.11	0.41	12.02
465.14	0.42	12.02
465.16	0.41	12.02
465.19	0.41	12.02
465.21	0.41	12.02
465.23	0.41	12.02
465.26	0.41	12.02
465.28	0.42	12.02
465.31	0.41	12.02
465.33	0.40	12.01
465.36	0.39	12.02
465.38	0.39	12.01
465.40	0.40	12.01
465.43	0.40	12.01
465.45	0.40	12.01
465.48	0.40	12.01
465.50	0.41	12.02
465.53	0.41	12.02
465.55	0.39	12.01
465.57	0.39	12.01
465.60	0.40	12.01
465.62	0.40	12.01
465.65	0.42	12.02
465.67	0.41	12.02
465.70	0.40	12.01
465.72	0.40	12.01
465.74	0.40	12.01
465.77	0.41	12.02
465.79	0.42	12.02
465.82	0.39	12.01
465.84	0.39	12.02
465.87	0.40	12.01
465.89	0.40	12.01
465.91	0.40	12.01
465.94	0.38	12.02
465.96	0.38	12.02
465.99	0.39	12.01
466.01	0.40	12.01
466.04	0.40	12.01
466.06	0.39	12.02
466.08	0.38	12.01
466.11	0.38	12.02
466.13	0.39	12.01
466.16	0.40	12.01
466.18	0.39	12.02
466.21	0.38	12.01
466.23	0.38	12.01
466.25	0.40	12.01
466.28	0.39	12.02
466.30	0.37	12.01
466.33	0.37	12.02
466.35	0.37	12.02
466.38	0.38	12.01
466.40	0.39	12.02
466.42	0.37	12.02
466.45	0.38	12.01
466.47	0.37	12.02
466.50	0.37	12.02
466.52	0.38	12.01
466.55	0.38	12.01
466.57	0.38	12.01
466.59	0.38	12.01
466.62	0.39	12.01
466.64	0.39	12.01
466.67	0.37	12.01
466.69	0.36	12.02
466.72	0.37	12.02
466.74	0.39	12.01
466.76	0.40	12.01
466.79	0.38	12.01
466.81	0.37	12.02
466.84	0.37	12.02
466.86	0.38	12.01
466.89	0.38	12.02
466.91	0.38	12.01
466.93	0.37	12.02
466.96	0.37	12.02
466.98	0.38	12.02
467.01	0.38	12.02
467.03	0.38	12.02
467.06	0.37	12.02
467.08	0.37	12.02
467.10	0.37	12.01
467.13	0.38	12.02
467.15	0.39	12.01
467.18	0.38	12.01
467.20	0.37	12.02
467.23	0.37	12.01
467.25	0.38	12.02
467.27	0.39	12.01
467.30	0.39	12.01
467.32	0.38	12.01
467.35	0.39	12.02
467.37	0.39	12.01
467.40	0.40	12.01
467.42	0.38	12.02
467.44	0.38	12.01
467.47	0.38	12.02
467.49	0.38	12.01
467.52	0.39	12.01
467.54	0.40	12.01
467.57	0.39	12.02
467.59	0.38	12.02
467.61	0.38	12.01
467.64	0.40	12.01
467.66	0.40	12.01
467.69	0.39	12.01
467.71	0.38	12.02
467.74	0.40	12.01
467.76	0.40	12.01
467.78	0.40	12.01
467.81	0.38	12.01
467.83	0.38	12.02
467.86	0.39	12.02
467.88	0.40	12.01
467.91	0.40	12.01
467.93	0.40	12.01
467.95	0.39	12.01
467.98	0.39	12.02
468.00	0.38	12.01
468.03	0.40	12.01
468.05	0.41	12.01
468.08	0.40	12.01
468.10	0.38	12.01
468.12	0.39	12.01
468.15	0.40	12.01
468.17	0.39	12.02
468.20	0.40	12.01
468.22	0.38	12.01
468.25	0.39	12.02
468.27	0.39	12.01
468.29	0.39	12.01
468.32	0.39	12.01
468.34	0.37	12.02
468.37	0.38	12.01
468.39	0.39	12.02
468.42	0.40	12.01
468.44	0.40	12.01
468.46	0.38	12.01
468.49	0.38	12.02
468.51	0.40	12.01
468.54	0.40	12.01
468.56	0.38	12.01
468.59	0.37	12.01
468.61	0.37	12.02
468.63	0.39	12.01
468.66	0.40	12.01
468.68	0.39	12.02
468.71	0.38	12.02
468.73	0.37	12.02
468.76	0.37	12.02
468.78	0.39	12.02
468.80	0.39	12.01
468.83	0.38	12.02
468.85	0.37	12.02
468.88	0.37	12.01
468.90	0.38	12.01
468.93	0.39	12.02
468.95	0.38	12.01
468.97	0.37	12.01
469.00	0.37	12.02
469.02	0.38	12.01
469.05	0.38	12.01
469.07	0.38	12.01
469.10	0.37	12.02
469.12	0.37	12.02
469.14	0.38	12.01
469.17	0.39	12.01
469.19	0.38	12.01
469.22	0.37	12.02
469.24	0.37	12.02
469.27	0.38	12.02
469.29	0.38	12.02
469.32	0.37	12.02
469.34	0.37	12.01
469.36	0.37	12.02
469.39	0.38	12.02
469.41	0.39	12.01
469.44	0.38	12.01
469.46	0.37	12.02
469.49	0.36	12.02
469.51	0.37	12.02
469.53	0.39	12.02
469.56	0.39	12.01
469.58	0.38	12.01
469.61	0.37	12.02
469.63	0.38	12.01
469.66	0.40	12.01
469.68	0.39	12.01
469.70	0.37	12.02
469.73	0.37	12.01
469.75	0.38	12.01
469.78	0.39	12.01
469.80	0.39	12.01
469.83	0.38	12.01
469.85	0.37	12.02
469.87	0.37	12.02
469.90	0.38	12.02
469.92	0.38	12.01
469.95	0.37	12.02
469.97	0.37	12.02
470.00	0.37	12.02
470.02	0.38	12.01
470.04	0.37	12.02
470.07	0.38	12.01
470.09	0.37	12.02
470.12	0.37	12.02
470.14	0.38	12.01
470.17	0.38	12.02
470.19	0.38	12.01
470.21	0.38	12.01
470.24	0.38	12.02
470.26	0.37	12.02
470.29	0.38	12.02
470.31	0.38	12.01
470.34	0.38	12.02
470.36	0.39	12.02
470.38	0.38	12.01
470.41	0.38	12.02
470.43	0.37	12.02
470.46	0.38	12.01
470.48	0.39	12.02
470.51	0.39	12.01
470.53	0.39	12.01
470.55	0.39	12.01
470.58	0.40	12.01
470.60	0.39	12.01
470.63	0.39	12.02
470.65	0.39	12.02
470.68	0.40	12.02
470.70	0.40	12.01
470.72	0.40	12.01
470.75	0.39	12.01
470.77	0.40	12.01
470.80	0.40	12.01
470.82	0.40	12.01
470.85	0.40	12.01
470.87	0.40	12.01
470.89	0.40	12.01
470.92	0.41	12.02
470.94	0.42	12.02
470.97	0.42	12.02
470.99	0.40	12.01
471.02	0.40	12.01
471.04	0.41	12.02
471.06	0.43	12.01
471.09	0.42	12.02
471.11	0.42	12.02
471.14	0.42	12.02
471.16	0.42	12.02
471.19	0.41	12.01
471.21	0.42	12.02
471.23	0.43	12.02
471.26	0.43	12.01
471.28	0.42	12.02
471.31	0.42	12.02
471.33	0.43	12.01
471.36	0.44	12.02
471.38	0.44	12.01
471.40	0.44	12.01
471.43	0.43	12.01
471.45	0.43	12.02
471.48	0.43	12.01
471.50	0.44	12.01
471.53	0.45	12.02
471.55	0.43	12.02
471.57	0.43	12.01
471.60	0.43	12.02
471.62	0.45	12.01
471.65	0.45	12.01
471.67	0.44	12.02
471.70	0.44	12.02
471.72	0.45	12.01
471.74	0.45	12.01
471.77	0.45	12.01
471.79	0.45	12.01
471.82	0.45	12.01
471.84	0.45	12.01
471.87	0.46	12.02
471.89	0.46	12.02
471.91	0.46	12.02
471.94	0.45	12.01
471.96	0.44	12.02
471.99	0.45	12.01
472.01	0.46	12.01
472.04	0.47	12.02
472.06	0.46	12.02
472.08	0.45	12.01
472.11	0.45	12.01
472.13	0.45	12.01
472.16	0.45	12.01
472.18	0.45	12.01
472.21	0.45	12.01
472.23	0.44	12.01
472.25	0.45	12.01
472.28	0.46	12.02
472.30	0.45	12.01
472.33	0.45	12.01
472.35	0.45	12.01
472.38	0.46	12.02
472.40	0.47	12.02
472.42	0.45	12.01
472.45	0.46	12.02
472.47	0.46	12.02
472.50	0.46	12.02
472.52	0.47	12.02
472.55	0.47	12.01
472.57	0.47	12.02
472.59	0.46	12.01
472.62	0.46	12.02
472.64	0.47	12.02
472.67	0.47	12.02
472.69	0.47	12.02
472.72	0.47	12.02
472.74	0.48	12.01
472.76	0.47	12.02
472.79	0.47	12.02
472.81	0.46	12.02
472.84	0.47	12.02
472.86	0.48	12.01
472.89	0.47	12.02
472.91	0.47	12.02
472.93	0.47	12.02
472.96	0.47	12.02
472.98	0.48	12.02
473.01	0.48	12.02
473.03	0.48	12.01
473.06	0.46	12.01
473.08	0.46	12.01
473.10	0.47	12.02
473.13	0.49	12.02
473.15	0.49	12.01
473.18	0.48	12.01
473.20	0.47	12.02
473.23	0.47	12.02
473.25	0.47	12.01
473.27	0.47	12.01
473.30	0.47	12.02
473.32	0.47	12.02
473.35	0.47	12.01
473.37	0.47	12.01
473.40	0.48	12.01
473.42	0.47	12.02
473.44	0.46	12.02
473.47	0.45	12.01
473.49	0.47	12.01
473.52	0.48	12.01
473.54	0.49	12.02
473.57	0.47	12.02
473.59	0.46	12.02
473.61	0.47	12.02
473.64	0.47	12.02
473.66	0.47	12.02
473.69	0.47	12.02
473.71	0.47	12.02
473.74	0.47	12.02
473.76	0.47	12.02
473.78	0.47	12.02
473.81	0.47	12.02
473.83	0.45	12.01
473.86	0.45	12.01
473.88	0.47	12.02
473.91	0.47	12.01
473.93	0.47	12.01
473.95	0.45	12.01
473.98	0.46	12.02
474.00	0.47	12.01
474.03	0.47	12.02
474.05	0.46	12.02
474.08	0.45	12.01
474.10	0.44	12.01
474.12	0.46	12.01
474.15	0.47	12.02
474.17	0.46	12.02
474.20	0.44	12.02
474.22	0.43	12.02
474.25	0.45	12.01
474.27	0.47	12.01
474.29	0.46	12.02
474.32	0.44	12.01
474.34	0.43	12.01
474.37	0.44	12.01
474.39	0.45	12.01
474.42	0.44	12.01
474.44	0.44	12.02
474.46	0.44	12.01
474.49	0.43	12.01
474.51	0.44	12.01
474.54	0.44	12.02
474.56	0.43	12.01
474.59	0.43	12.01
474.61	0.43	12.02
474.63	0.43	12.01
474.66	0.43	12.01
474.68	0.43	12.01
474.71	0.43	12.01
474.73	0.43	12.02
474.76	0.43	12.01
474.78	0.43	12.02
474.80	0.43	12.01
474.83	0.43	12.01
474.85	0.43	12.02
474.88	0.42	12.02
474.90	0.42	12.02
474.93	0.42	12.02
474.95	0.42	12.01
474.97	0.42	12.02
475.00	0.42	12.01
475.02	0.42	12.02
475.05	0.42	12.02
475.07	0.42	12.02
475.10	0.42	12.02
475.12	0.41	12.02
475.15	0.40	12.01
475.17	0.41	12.02
475.19	0.42	12.02
475.22	0.42	12.02
475.24	0.41	12.02
475.27	0.40	12.01
475.29	0.39	12.01
475.32	0.40	12.01
475.34	0.40	12.01
475.36	0.40	12.01
475.39	0.39	12.02
475.41	0.39	12.02
475.44	0.40	12.01
475.46	0.42	12.02
475.49	0.41	12.01
475.51	0.39	12.02
475.53	0.38	12.01
475.56	0.39	12.01
475.58	0.41	12.02
475.61	0.41	12.02
475.63	0.40	12.01
475.66	0.39	12.01
475.68	0.40	12.01
475.70	0.40	12.01
475.73	0.40	12.01
475.75	0.40	12.01
475.78	0.39	12.01
475.80	0.40	12.02
475.83	0.40	12.01
475.85	0.40	12.01
475.87	0.39	12.02
475.90	0.38	12.01
475.92	0.39	12.01
475.95	0.40	12.01
475.97	0.40	12.01
476.00	0.39	12.01
476.02	0.38	12.01
476.04	0.39	12.02
476.07	0.40	12.01
476.09	0.39	12.01
476.12	0.39	12.02
476.14	0.39	12.01
476.17	0.40	12.01
476.19	0.40	12.01
476.21	0.40	12.02
476.24	0.39	12.01
476.26	0.39	12.02
476.29	0.39	12.01
476.31	0.40	12.01
476.34	0.40	12.01
476.36	0.39	12.01
476.38	0.39	12.01
476.41	0.39	12.01
476.43	0.40	12.01
476.46	0.40	12.01
476.48	0.40	12.01
476.51	0.39	12.01
476.53	0.39	12.01
476.55	0.40	12.01
476.58	0.40	12.01
476.60	0.40	12.01
476.63	0.39	12.01
476.65	0.38	12.01
476.68	0.39	12.02
476.70	0.40	12.01
476.72	0.40	12.01
476.75	0.39	12.01
476.77	0.38	12.01
476.80	0.38	12.01
476.82	0.39	12.02
476.85	0.38	12.01
476.87	0.38	12.02
476.89	0.39	12.02
476.92	0.40	12.01
476.94	0.39	12.02
476.97	0.39	12.02
476.99	0.39	12.02
477.02	0.39	12.02
477.04	0.37	12.02
477.06	0.37	12.02
477.09	0.38	12.01
477.11	0.39	12.02
477.14	0.39	12.01
477.16	0.38	12.01
477.19	0.38	12.01
477.21	0.38	12.01
477.23	0.38	12.01
477.26	0.38	12.02
477.28	0.37	12.02
477.31	0.38	12.01
477.33	0.37	12.02
477.36	0.38	12.02
477.38	0.38	12.01
477.40	0.38	12.02
477.43	0.37	12.01
477.45	0.37	12.02
477.48	0.38	12.01
477.50	0.38	12.01
477.53	0.37	12.01
477.55	0.35	12.02
477.57	0.36	12.02
477.60	0.37	12.01
477.62	0.37	12.02
477.65	0.36	12.01
477.67	0.35	12.01
477.70	0.35	12.02
477.72	0.37	12.02
477.74	0.37	12.02
477.77	0.36	12.02
477.79	0.36	12.02
477.82	0.36	12.02
477.84	0.37	12.02
477.87	0.37	12.02
477.89	0.37	12.02
477.91	0.37	12.01
477.94	0.36	12.02
477.96	0.35	12.02
477.99	0.36	12.01
478.01	0.36	12.02
478.04	0.37	12.02
478.06	0.36	12.02
478.08	0.35	12.02
478.11	0.36	12.02
478.13	0.37	12.02
478.16	0.35	12.02
478.18	0.35	12.02
478.21	0.36	12.02
478.23	0.36	12.02
478.25	0.36	12.01
478.28	0.35	12.02
478.30	0.35	12.02
478.33	0.36	12.02
478.35	0.36	12.02
478.38	0.35	12.02
478.40	0.36	12.02
478.42	0.37	12.01
478.45	0.37	12.01
478.47	0.37	12.01
478.50	0.35	12.02
478.52	0.35	12.02
478.55	0.35	12.02
478.57	0.36	12.02
478.59	0.37	12.02
478.62	0.37	12.02
478.64	0.37	12.02
478.67	0.36	12.02
478.69	0.37	12.01
478.72	0.37	12.02
478.74	0.37	12.02
478.76	0.35	12.02
478.79	0.36	12.02
478.81	0.37	12.02
478.84	0.38	12.01
478.86	0.37	12.02
478.89	0.36	12.02
478.91	0.37	12.02
478.93	0.38	12.01
478.96	0.39	12.01
478.98	0.38	12.01
479.01	0.37	12.02
479.03	0.37	12.02
479.06	0.38	12.01
479.08	0.39	12.02
479.10	0.38	12.01
479.13	0.37	12.02
479.15	0.37	12.01
479.18	0.38	12.01
479.20	0.38	12.01
479.23	0.38	12.01
479.25	0.37	12.01
479.27	0.37	12.02
479.30	0.37	12.02
479.32	0.39	12.01
479.35	0.40	12.01
479.37	0.38	12.01
479.40	0.38	12.01
479.42	0.39	12.01
479.44	0.40	12.01
479.47	0.40	12.01
479.49	0.38	12.01
479.52	0.37	12.01
479.54	0.38	12.01
479.57	0.40	12.01
479.59	0.41	12.02
479.61	0.39	12.01
479.64	0.38	12.01
479.66	0.39	12.02
479.69	0.39	12.02
479.71	0.40	12.01
479.74	0.39	12.02
479.76	0.38	12.01
479.78	0.39	12.01
479.81	0.41	12.02
479.83	0.41	12.02
479.86	0.39	12.01
479.88	0.37	12.02
479.91	0.39	12.01
479.93	0.41	12.01
479.95	0.40	12.01
479.98	0.39	12.01
480.00	0.38	12.01
480.03	0.39	12.01
480.05	0.41	12.01
480.08	0.41	12.02
480.10	0.40	12.01
480.12	0.39	12.01
480.15	0.39	12.01
480.17	0.41	12.01
480.20	0.43	12.01
480.22	0.40	12.01
480.25	0.38	12.02
480.27	0.37	12.02
480.29	0.40	12.01
480.32	0.42	12.02
480.34	0.41	12.02
480.37	0.39	12.01
480.39	0.38	12.01
480.42	0.39	12.01
480.44	0.41	12.01
480.46	0.42	12.02
480.49	0.41	12.02
480.51	0.40	12.01
480.54	0.40	12.01
480.56	0.42	12.01
480.59	0.42	12.02
480.61	0.40	12.01
480.63	0.39	12.01
480.66	0.40	12.01
480.68	0.42	12.02
480.71	0.42	12.02
480.73	0.42	12.02
480.76	0.41	12.02
480.78	0.40	12.01
480.80	0.41	12.02
480.83	0.42	12.02
480.85	0.41	12.02
480.88	0.41	12.02
480.90	0.40	12.01
480.93	0.41	12.02
480.95	0.42	12.02
480.98	0.42	12.02
481.00	0.41	12.02
481.02	0.40	12.01
481.05	0.41	12.02
481.07	0.42	12.02
481.10	0.42	12.02
481.12	0.42	12.02
481.15	0.42	12.01
481.17	0.42	12.02
481.19	0.41	12.01
481.22	0.42	12.02
481.24	0.43	12.01
481.27	0.42	12.02
481.29	0.41	12.02
481.32	0.41	12.01
481.34	0.42	12.02
481.36	0.42	12.02
481.39	0.42	12.02
481.41	0.41	12.01
481.44	0.42	12.02
481.46	0.42	12.02
481.49	0.42	12.02
481.51	0.42	12.02
481.53	0.42	12.02
481.56	0.41	12.02
481.58	0.42	12.02
481.61	0.42	12.02
481.63	0.42	12.02
481.66	0.42	12.02
481.68	0.42	12.01
481.70	0.42	12.02
481.73	0.41	12.01
481.75	0.40	12.01
481.78	0.41	12.02
481.80	0.42	12.02
481.83	0.41	12.02
481.85	0.41	12.02
481.87	0.41	12.02
481.90	0.42	12.01
481.92	0.41	12.01
481.95	0.40	12.01
481.97	0.40	12.01
482.00	0.40	12.01
482.02	0.41	12.02
482.04	0.40	12.01
482.07	0.41	12.02
482.09	0.40	12.01
482.12	0.40	12.01
482.14	0.39	12.02
482.17	0.40	12.01
482.19	0.41	12.02
482.21	0.41	12.02
482.24	0.40	12.01
482.26	0.40	12.01
482.29	0.41	12.02
482.31	0.41	12.02
482.34	0.40	12.01
482.36	0.39	12.01
482.38	0.40	12.01
482.41	0.40	12.01
482.43	0.41	12.02
482.46	0.40	12.01
482.48	0.40	12.02
482.51	0.40	12.01
482.53	0.40	12.01
482.55	0.40	12.01
482.58	0.40	12.01
482.60	0.40	12.01
482.63	0.40	12.01
482.65	0.42	12.02
482.68	0.41	12.01
482.70	0.41	12.02
482.72	0.40	12.01
482.75	0.41	12.02
482.77	0.41	12.02
482.80	0.41	12.02
482.82	0.42	12.02
482.85	0.41	12.02
482.87	0.40	12.01
482.89	0.40	12.01
482.92	0.41	12.02
482.94	0.41	12.02
482.97	0.41	12.02
482.99	0.41	12.02
483.02	0.41	12.02
483.04	0.40	12.01
483.06	0.41	12.02
483.09	0.41	12.02
483.11	0.41	12.02
483.14	0.42	12.02
483.16	0.41	12.02
483.19	0.41	12.02
483.21	0.40	12.01
483.23	0.39	12.02
483.26	0.39	12.01
483.28	0.40	12.02
483.31	0.40	12.01
483.33	0.40	12.01
483.36	0.40	12.01
483.38	0.40	12.01
483.40	0.42	12.02
483.43	0.39	12.01
483.45	0.39	12.01
483.48	0.40	12.01
483.50	0.40	12.01
483.53	0.41	12.01
483.55	0.39	12.01
483.57	0.40	12.01
483.60	0.40	12.01
483.62	0.39	12.01
483.65	0.39	12.02
483.67	0.39	12.02
483.70	0.39	12.01
483.72	0.40	12.01
483.74	0.39	12.02
483.77	0.40	12.02
483.79	0.40	12.01
483.82	0.39	12.01
483.84	0.39	12.02
483.87	0.40	12.01
483.89	0.40	12.01
483.91	0.40	12.01
483.94	0.40	12.01
483.96	0.40	12.01
483.99	0.39	12.01
484.01	0.38	12.01
484.04	0.39	12.01
484.06	0.39	12.01
484.08	0.38	12.01
484.11	0.39	12.01
484.13	0.39	12.02
484.16	0.39	12.01
484.18	0.39	12.01
484.21	0.38	12.01
484.23	0.38	12.01
484.25	0.40	12.01
484.28	0.39	12.02
484.30	0.39	12.01
484.33	0.39	12.02
484.35	0.39	12.02
484.38	0.39	12.02
484.40	0.39	12.02
484.42	0.39	12.02
484.45	0.40	12.02
484.47	0.39	12.02
484.50	0.39	12.01
484.52	0.41	12.02
484.55	0.41	12.02
484.57	0.40	12.01
484.59	0.39	12.01
484.62	0.40	12.01
484.64	0.42	12.02
484.67	0.42	12.02
484.69	0.42	12.02
484.72	0.41	12.02
484.74	0.40	12.01
484.76	0.40	12.02
484.79	0.41	12.02
484.81	0.42	12.02
484.84	0.42	12.02
484.86	0.42	12.02
484.89	0.42	12.02
484.91	0.42	12.02
484.93	0.42	12.02
484.96	0.42	12.02
484.98	0.41	12.02
485.01	0.42	12.02
485.03	0.43	12.01
485.06	0.43	12.01
485.08	0.42	12.02
485.10	0.42	12.02
485.13	0.41	12.02
485.15	0.42	12.02
485.18	0.42	12.02
485.20	0.43	12.01
485.23	0.43	12.01
485.25	0.42	12.02
485.27	0.43	12.01
485.30	0.43	12.02
485.32	0.42	12.01
485.35	0.41	12.02
485.37	0.42	12.02
485.40	0.43	12.01
485.42	0.43	12.02
485.44	0.43	12.02
485.47	0.42	12.02
485.49	0.42	12.02
485.52	0.42	12.02
485.54	0.43	12.02
485.57	0.43	12.01
485.59	0.43	12.01
485.61	0.42	12.02
485.64	0.42	12.02
485.66	0.43	12.01
485.69	0.43	12.02
485.71	0.42	12.02
