Position [m]	Intensity	Int_Area	Int_Edge1	Int_Edge2	Position Sensor [m]	Temperature Sensor 1 [°C]	Temperature Sensor 2 [°C]
899.84	6.00	0.00	9.81	10.84			
899.84	6.00	0.00	8.75	11.10			
899.91	6.00	0.00	8.75	11.36			
899.91	6.00	0.00	9.43	11.18			
899.98	6.00	0.00	9.05	10.81			
899.98	6.00	0.00	8.40	12.37			
900.05	6.00	3.00	9.12	11.89			
900.05	6.00	10.00	9.07	11.46			
900.12	6.00	0.00	9.14	12.03			
900.12	6.00	0.00	8.67	11.55			
900.18	6.00	0.00	9.91	11.75			
900.18	6.00	0.00	9.40	10.20			
900.25	6.00	0.00	9.43	11.52			
900.25	6.00	2.00	8.74	10.50			
900.32	6.00	0.00	10.09	12.07			
900.32	6.00	0.00	8.73	11.33			
900.39	6.00	0.00	8.96	11.40			
900.39	6.00	0.00	9.24	12.32			
900.46	6.00	0.00	9.62	11.10			
900.46	6.00	0.00	8.96	10.97			
900.53	6.00	4.00	7.41	10.86			
900.53	6.00	3.00	10.53	11.98			
900.60	6.00	0.00	9.30	11.23			
900.60	6.00	0.00	8.81	11.35			
900.66	6.00	0.00	8.05	12.02			
900.66	6.00	0.00	9.69	11.36			
900.73	6.00	0.00	8.92	12.01			
900.73	6.00	4.00	8.94	11.20			
900.80	6.00	0.00	8.50	11.88			
900.80	6.00	0.00	9.54	10.45			
900.87	6.00	0.00	9.54	11.67			
900.87	6.00	5.00	8.73	11.49			
900.94	6.00	0.00	10.90	11.84			
900.94	6.00	0.00	8.75	11.78			
901.01	6.00	0.00	9.62	11.48			
901.01	5.00	0.00	8.68	12.50			
901.08	6.00	0.00	10.41	11.55			
901.08	6.00	0.00	8.38	11.89			
901.14	6.00	0.00	9.11	11.69			
901.14	6.00	0.00	9.06	11.79			
901.21	6.00	0.00	9.07	11.88			
901.21	6.00	0.00	10.11	11.71			
901.28	6.00	0.00	8.84	11.03			
901.28	6.00	0.00	9.19	10.75			
901.35	6.00	0.00	9.26	12.11			
901.35	6.00	2.00	9.57	11.23			
901.42	6.00	0.00	8.55	11.99			
901.42	6.00	0.00	9.58	10.77			
901.49	6.00	0.00	8.99	11.38			
901.49	6.00	0.00	8.93	10.66			
901.56	6.00	0.00	9.51	11.40			
901.56	6.00	0.00	9.53	11.26			
901.62	6.00	0.00	8.78	11.37			
901.62	6.00	0.00	9.22	11.91			
901.69	6.00	0.00	9.57	11.22			
901.69	6.00	0.00	9.44	11.04			
901.76	6.00	0.00	9.18	11.24			
901.76	6.00	0.00	8.38	11.43			
901.83	6.00	3.00	9.28	11.09			
901.83	6.00	0.00	8.55	11.47			
901.90	6.00	0.00	9.31	10.36			
901.90	6.00	0.00	9.28	12.41			
901.97	6.00	0.00	9.12	11.92			
901.97	6.00	0.00	8.48	11.47			
902.04	6.00	0.00	8.62	12.05			
902.04	6.00	0.00	8.85	11.43			
902.11	6.00	0.00	8.10	11.10			
902.11	6.00	0.00	8.76	10.40			
902.17	6.00	0.00	9.67	11.07			
902.17	6.00	0.00	9.19	11.27			
902.24	6.00	0.00	9.10	10.44			
902.24	6.00	0.00	8.81	12.00			
902.31	6.00	0.00	9.56	11.39			
902.31	6.00	0.00	9.86	12.59			
902.38	6.00	0.00	9.47	11.00			
902.38	6.00	0.00	9.06	11.55			
902.45	6.00	0.00	8.74	10.97			
902.45	6.00	0.00	10.05	10.83			
902.52	6.00	0.00	7.99	10.59			
902.52	6.00	0.00	9.26	11.17			
902.59	6.00	0.00	9.25	11.71			
902.59	6.00	0.00	8.64	11.03			
902.65	6.00	0.00	8.90	12.18			
902.65	6.00	0.00	9.18	11.25			
902.72	6.00	0.00	8.89	11.33			
902.72	6.00	0.00	8.04	10.69			
902.79	6.00	0.00	9.35	11.47			
902.79	6.00	0.00	8.57	11.86			
902.86	6.00	0.00	9.14	10.81			
902.86	6.00	9.00	9.62	11.89			
902.93	6.00	0.00	9.32	11.50			
902.93	6.00	0.00	9.57	12.69			
903.00	6.00	0.00	8.85	10.99			
903.00	6.00	0.00	9.68	12.62			
903.07	6.00	0.00	8.79	11.16			
903.07	5.00	0.00	9.77	12.30			
903.13	6.00	0.00	9.29	11.65			
903.13	6.00	1.00	8.94	10.64			
903.20	6.00	0.00	8.65	11.62			
903.20	6.00	0.00	8.26	11.40			
903.27	6.00	0.00	9.19	12.24			
903.27	6.00	0.00	9.85	11.88			
903.34	6.00	0.00	9.86	11.20			
903.34	6.00	0.00	7.89	11.55			
903.41	6.00	0.00	9.42	11.22			
903.41	6.00	0.00	8.66	11.30			
903.48	6.00	0.00	8.32	10.96			
903.48	6.00	0.00	8.54	11.29			
903.55	6.00	0.00	9.44	11.57			
903.55	6.00	0.00	9.67	11.57			
903.61	6.00	0.00	9.62	10.30			
903.61	6.00	0.00	9.36	11.63			
903.68	6.00	0.00	9.48	10.36			
903.68	6.00	0.00	9.62	11.80			
903.75	6.00	0.00	8.78	10.52			
903.75	6.00	0.00	9.33	10.89			
903.82	6.00	0.00	8.77	10.63			
903.82	6.00	0.00	8.91	11.27			
903.89	6.00	0.00	8.45	11.96			
903.89	6.00	0.00	9.75	11.62			
903.96	6.00	0.00	9.71	11.42			
903.96	6.00	0.00	7.94	11.43			
904.03	6.00	5.00	9.61	12.13			
904.03	6.00	0.00	9.03	10.93			
904.09	6.00	0.00	8.71	12.24			
904.09	6.00	0.00	8.27	11.15			
904.16	6.00	0.00	10.77	11.08			
904.16	6.00	4.00	8.63	10.67			
904.23	6.00	0.00	8.72	11.44			
904.23	6.00	0.00	8.11	11.90			
904.30	6.00	0.00	9.30	11.01			
904.30	6.00	0.00	9.14	11.87			
904.37	6.00	0.00	8.94	11.33			
904.37	6.00	0.00	9.46	11.47			
904.44	6.00	0.00	9.24	11.22			
904.44	6.00	0.00	9.77	11.46			
904.51	6.00	0.00	8.53	11.66			
904.51	6.00	3.00	10.37	10.86			
904.58	6.00	0.00	9.14	11.24			
904.58	6.00	0.00	9.12	11.88			
904.64	6.00	0.00	8.90	11.94			
904.64	6.00	0.00	10.38	11.15			
904.71	6.00	0.00	8.30	11.62			
904.71	6.00	19.00	8.55	12.39			
904.78	6.00	0.00	9.47	11.77			
904.78	6.00	0.00	8.47	12.50			
904.85	6.00	0.00	9.14	11.86			
904.85	6.00	0.00	8.46	11.98			
904.92	6.00	0.00	9.92	11.00			
904.92	6.00	0.00	9.61	11.39			
904.99	6.00	0.00	9.16	11.46			
904.99	6.00	0.00	9.34	11.18			
905.06	6.00	0.00	9.41	11.24			
905.06	6.00	0.00	8.70	11.17			
905.12	6.00	2.00	8.70	11.95			
905.12	5.00	4.00	9.98	11.64			
905.19	6.00	0.00	9.30	11.87			
905.19	6.00	0.00	8.57	9.93			
905.26	6.00	0.00	9.27	12.80			
905.26	6.00	0.00	9.42	11.52			
905.33	6.00	0.00	8.99	11.81			
905.33	6.00	13.00	8.85	11.57			
905.40	6.00	0.00	9.90	11.36			
905.40	6.00	0.00	9.36	11.72			
905.47	6.00	4.00	8.60	10.44			
905.47	6.00	0.00	9.17	13.48			
905.54	6.00	1.00	8.86	11.21			
905.54	6.00	0.00	9.78	11.58			
905.60	6.00	0.00	8.37	10.36			
905.60	6.00	0.00	9.22	10.94			
905.67	6.00	6.00	8.88	11.29			
905.67	6.00	0.00	9.17	11.22			
905.74	6.00	0.00	8.66	11.71			
905.74	6.00	0.00	9.42	11.40			
905.81	6.00	0.00	9.61	12.39			
905.81	6.00	0.00	7.94	10.97			
905.88	6.00	0.00	9.69	12.27			
905.88	6.00	0.00	8.94	10.93			
905.95	6.00	0.00	8.80	10.92			
905.95	6.00	3.00	8.53	10.81			
906.02	6.00	1.00	9.71	11.39			
906.02	6.00	0.00	8.72	12.23			
906.08	6.00	3.00	7.86	11.07			
906.08	6.00	0.00	8.94	11.58			
906.15	6.00	4.00	8.52	12.05			
906.15	6.00	0.00	9.04	11.46			
906.22	6.00	0.00	8.31	10.69			
906.22	6.00	0.00	9.32	11.07			
906.29	6.00	0.00	8.85	11.11			
906.29	6.00	0.00	9.46	11.76			
906.36	6.00	0.00	8.17	11.11			
906.36	6.00	0.00	9.66	11.74			
906.43	6.00	0.00	8.92	10.90			
906.43	6.00	0.00	8.51	10.83			
906.50	6.00	0.00	8.73	12.21			
906.50	6.00	0.00	9.35	11.62			
906.56	6.00	0.00	9.75	11.87			
906.56	6.00	0.00	7.87	11.05			
906.63	6.00	0.00	9.87	12.42			
906.63	6.00	5.00	8.74	11.48			
906.70	6.00	0.00	9.35	11.68			
906.70	6.00	0.00	7.62	12.08			
906.77	6.00	8.00	9.27	10.88			
906.77	6.00	0.00	9.13	12.12			
906.84	6.00	0.00	8.57	11.48			
906.84	6.00	0.00	8.96	11.73			
906.91	6.00	0.00	9.44	11.23			
906.91	6.00	0.00	9.68	11.63			
906.98	6.00	2.00	8.25	10.58			
906.98	6.00	0.00	10.10	10.71			
907.04	6.00	0.00	8.82	10.77			
907.04	6.00	3.00	9.38	11.34			
907.11	6.00	0.00	9.08	11.85			
907.11	6.00	0.00	8.66	11.14			
907.18	6.00	0.00	10.01	10.75			
907.18	6.00	0.00	9.39	11.13			
907.25	6.00	0.00	8.88	11.58			
907.25	6.00	0.00	8.79	12.13			
907.32	6.00	0.00	9.44	11.70			
907.32	6.00	0.00	8.60	11.67			
907.39	6.00	0.00	9.54	10.72			
907.39	6.00	0.00	10.20	12.25			
907.46	6.00	0.00	8.49	11.91			
907.46	6.00	0.00	8.97	11.40			
907.53	6.00	0.00	9.31	10.65			
907.53	6.00	0.00	8.83	11.34			
907.59	6.00	0.00	9.13	11.75			
907.59	6.00	4.00	9.87	11.00			
907.66	6.00	0.00	9.61	11.17			
907.66	6.00	0.00	9.38	11.70			
907.73	6.00	0.00	9.06	12.31			
907.73	5.00	4.00	10.53	12.59			
907.80	6.00	0.00	9.26	11.00			
907.80	6.00	0.00	8.95	11.66			
907.87	6.00	0.00	9.48	11.60			
907.87	6.00	0.00	9.88	12.13			
907.94	6.00	0.00	8.96	11.55			
907.94	6.00	8.00	8.74	11.89			
908.01	6.00	7.00	10.58	11.27			
908.01	6.00	0.00	9.51	11.96			
908.07	6.00	0.00	8.69	10.77			
908.07	6.00	0.00	8.38	12.33			
908.14	6.00	0.00	9.86	11.00			
908.14	6.00	0.00	9.17	11.82			
908.21	6.00	0.00	8.64	10.62			
908.21	6.00	0.00	9.16	11.29			
908.28	6.00	0.00	9.09	10.85			
908.28	6.00	4.00	8.66	11.20			
908.35	6.00	0.00	9.02	11.59			
908.35	6.00	0.00	10.41	11.02			
908.42	6.00	12.00	9.44	10.95			
908.42	6.00	0.00	8.23	10.82			
908.49	6.00	0.00	9.23	12.31			
908.49	6.00	1.00	9.80	11.28			
908.55	6.00	0.00	8.81	11.24			
908.55	6.00	0.00	8.51	10.68			
908.62	6.00	0.00	9.89	11.15			
908.62	6.00	0.00	9.24	12.38			
908.69	6.00	0.00	8.64	10.84			
908.69	6.00	0.00	8.62	12.84			
908.76	6.00	7.00	9.40	11.16			
908.76	6.00	0.00	9.83	10.84			
908.83	6.00	0.00	8.24	11.68			
908.83	6.00	2.00	8.70	11.60			
908.90	6.00	3.00	9.76	11.52			
908.90	6.00	0.00	8.69	11.14			
908.97	6.00	0.00	9.69	12.71			
908.97	6.00	0.00	9.88	11.03			
909.03	6.00	0.00	9.10	11.10			
909.03	6.00	0.00	8.84	11.02			
909.10	6.00	0.00	8.86	11.93			
909.10	6.00	0.00	9.48	11.70			
909.17	6.00	0.00	9.17	12.16			
909.17	6.00	0.00	8.82	11.16			
909.24	6.00	0.00	9.35	11.68			
909.24	6.00	0.00	10.26	12.48			
909.31	6.00	0.00	8.31	11.14			
909.31	6.00	0.00	9.46	11.54			
909.38	6.00	0.00	9.26	10.83			
909.38	6.00	0.00	10.47	11.91			
909.45	6.00	0.00	8.16	11.58			
909.45	6.00	0.00	8.72	11.94			
909.52	6.00	0.00	8.03	10.94			
909.52	6.00	0.00	8.94	11.28			
909.58	6.00	0.00	9.36	11.43			
909.58	6.00	0.00	9.77	10.88			
909.65	6.00	13.00	10.61	10.78			
909.65	6.00	0.00	8.77	10.73			
909.72	6.00	0.00	9.79	12.56			
909.72	6.00	0.00	9.27	10.58			
909.79	6.00	0.00	9.49	12.26			
909.79	6.00	0.00	8.66	11.35			
909.86	6.00	0.00	9.47	11.78			
909.86	6.00	0.00	9.88	11.89			
909.93	6.00	0.00	8.52	11.45			
909.93	6.00	0.00	9.53	11.96			
910.00	6.00	0.00	8.98	11.17			
910.00	6.00	0.00	10.06	11.51			
910.06	6.00	0.00	8.68	11.15			
910.06	6.00	0.00	9.07	11.62			
910.13	6.00	0.00	9.53	12.29			
910.13	6.00	0.00	9.10	11.78			
910.20	6.00	0.00	7.89	11.27			
910.20	6.00	2.00	9.99	11.76			
910.27	6.00	0.00	9.37	11.16			
910.27	6.00	0.00	9.12	10.97			
910.34	6.00	0.00	8.59	12.15			
910.34	6.00	0.00	9.10	11.82			
910.41	6.00	0.00	9.49	11.40			
910.41	6.00	0.00	8.80	11.13			
910.48	6.00	0.00	9.52	12.21			
910.48	6.00	4.00	9.49	11.30			
910.54	5.00	0.00	9.25	11.65			
910.54	6.00	0.00	8.77	11.91			
910.61	6.00	0.00	9.43	11.26			
910.61	6.00	0.00	9.11	11.64			
910.68	6.00	0.00	8.95	10.24			
910.68	6.00	0.00	9.47	12.17			
910.75	6.00	0.00	9.31	11.17			
910.75	6.00	0.00	9.62	11.24			
910.82	6.00	0.00	8.04	11.44			
910.82	6.00	0.00	9.48	11.27			
910.89	6.00	0.00	8.81	12.27			
910.89	6.00	0.00	8.92	11.25			
910.96	6.00	4.00	8.69	12.03			
910.96	6.00	0.00	10.02	10.62			
911.02	6.00	0.00	9.58	11.36			
911.02	6.00	0.00	9.14	10.75			
911.09	6.00	11.00	8.86	11.48			
911.09	6.00	0.00	9.68	11.41			
911.16	6.00	0.00	9.51	11.47			
911.16	6.00	0.00	9.64	11.79			
911.23	6.00	0.00	8.86	11.06			
911.23	6.00	0.00	9.98	11.91			
911.30	6.00	0.00	8.78	11.78			
911.30	6.00	0.00	8.65	11.93			
911.37	6.00	0.00	9.62	11.76			
911.37	6.00	0.00	9.26	11.85			
911.44	6.00	0.00	8.14	11.72			
911.44	6.00	4.00	9.77	12.17			
911.50	6.00	0.00	9.27	12.38			
911.50	6.00	0.00	8.88	10.49			
911.57	6.00	0.00	8.52	12.20			
911.57	6.00	0.00	9.83	10.91			
911.64	6.00	0.00	9.64	11.78			
911.64	6.00	0.00	9.02	12.00			
911.71	6.00	0.00	9.66	10.86			
911.71	6.00	0.00	10.00	11.45			
911.78	6.00	0.00	9.85	11.50			
911.78	6.00	0.00	9.20	11.69			
911.85	6.00	0.00	9.63	11.51			
911.85	6.00	0.00	9.53	12.09			
911.92	6.00	0.00	9.35	12.04			
911.92	6.00	0.00	8.62	12.10			
911.99	6.00	0.00	9.40	11.94			
911.99	6.00	0.00	8.10	11.63			
912.05	6.00	0.00	9.39	11.72			
912.05	6.00	0.00	9.17	11.54			
912.12	6.00	0.00	9.17	12.40			
912.12	6.00	0.00	8.13	11.39			
912.19	6.00	0.00	8.07	12.60			
912.19	6.00	0.00	9.96	11.20			
912.26	6.00	0.00	9.15	11.14			
912.26	6.00	0.00	9.24	11.27			
912.33	6.00	0.00	8.59	11.12			
912.33	6.00	0.00	10.49	11.65			
912.40	6.00	0.00	9.48	11.10			
912.40	6.00	0.00	9.15	11.42			
912.47	6.00	0.00	9.48	11.59			
912.47	6.00	0.00	9.80	12.57			
912.53	6.00	1.00	9.46	11.96			
912.53	6.00	0.00	9.57	11.20			
912.60	6.00	0.00	9.01	11.18			
912.60	6.00	0.00	9.48	12.18			
912.67	6.00	4.00	8.89	11.65			
912.67	6.00	0.00	9.37	11.98			
912.74	6.00	0.00	9.39	11.89			
912.74	6.00	0.00	8.31	10.76			
912.81	6.00	0.00	8.96	11.50			
912.81	6.00	0.00	8.88	12.12			
912.88	6.00	0.00	10.03	12.87			
912.88	6.00	0.00	8.24	11.76			
912.95	6.00	0.00	10.11	11.96			
912.95	6.00	0.00	8.96	10.86			
913.01	6.00	0.00	10.73	11.26			
913.01	6.00	0.00	8.98	11.53			
913.08	6.00	0.00	10.00	11.48			
913.08	6.00	0.00	9.99	11.94			
913.15	6.00	0.00	8.58	10.71			
913.15	6.00	3.00	9.19	12.61			
913.22	6.00	0.00	10.09	11.05			
913.22	6.00	0.00	9.47	11.18			
913.29	6.00	2.00	8.52	10.84			
913.29	6.00	2.00	9.71	12.67			
913.36	6.00	0.00	9.22	11.24			
913.36	6.00	0.00	10.34	11.48			
913.43	6.00	0.00	8.18	11.68			
913.43	6.00	0.00	10.04	10.85			
913.49	6.00	0.00	8.76	12.26			
913.49	6.00	0.00	8.64	11.95			
913.56	6.00	6.00	8.28	11.52			
913.56	6.00	0.00	9.43	11.21			
913.63	6.00	0.00	9.87	11.34			
913.63	6.00	0.00	8.60	11.26			
913.70	6.00	0.00	9.93	12.84			
913.70	6.00	0.00	9.10	10.86			
913.77	6.00	0.00	10.21	11.15			
913.77	6.00	0.00	8.30	11.11			
913.84	6.00	0.00	9.90	11.60			
913.84	6.00	5.00	8.97	12.61			
913.91	6.00	0.00	9.31	11.52			
913.91	6.00	0.00	8.83	10.95			
913.97	6.00	0.00	9.51	11.74			
913.97	6.00	0.00	10.21	11.15			
914.04	6.00	3.00	8.56	11.88			
914.04	6.00	0.00	10.84	12.35			
914.11	6.00	0.00	9.25	11.80			
914.11	6.00	0.00	10.09	11.89			
914.18	6.00	0.00	7.81	11.69			
914.18	6.00	0.00	9.02	11.99			
914.25	6.00	0.00	9.19	11.11			
914.25	6.00	0.00	9.17	11.48			
914.32	6.00	0.00	9.29	11.89			
914.32	6.00	0.00	9.44	11.75			
914.39	6.00	0.00	10.03	11.90			
914.39	6.00	0.00	8.21	11.31			
914.45	6.00	0.00	10.63	12.26			
914.45	6.00	0.00	9.40	11.32			
914.52	6.00	0.00	9.23	11.56			
914.52	6.00	0.00	9.21	11.90			
914.59	6.00	0.00	9.15	12.31			
914.59	6.00	0.00	9.81	10.95			
914.66	6.00	0.00	8.30	12.39			
914.66	6.00	0.00	9.62	12.05			
914.73	6.00	0.00	8.96	11.57			
914.73	6.00	0.00	9.11	10.94			
914.80	6.00	0.00	8.97	11.36			
914.80	6.00	0.00	8.62	11.91			
914.87	6.00	0.00	9.10	11.58			
914.87	6.00	0.00	7.40	12.00			
914.94	6.00	0.00	8.91	11.39			
915.00	6.00	0.00	9.42	11.13			
915.00	6.00	0.00	9.29	10.71			
915.07	6.00	0.00	9.43	11.99			
915.07	6.00	0.00	9.28	11.52			
915.14	6.00	3.00	10.02	12.41			
915.14	6.00	0.00	9.42	11.39			
915.21	6.00	0.00	9.49	12.38			
915.21	6.00	0.00	9.54	11.51			
915.28	6.00	0.00	9.61	11.32			
915.28	6.00	0.00	8.97	11.63			
915.35	6.00	0.00	8.95	11.92			
915.35	6.00	0.00	8.95	12.27			
915.42	6.00	0.00	8.47	10.99			
915.42	6.00	0.00	8.94	11.81			
915.48	6.00	7.00	9.28	11.99			
915.48	6.00	0.00	9.41	12.16			
915.55	6.00	0.00	8.97	12.00			
915.55	6.00	0.00	8.41	11.44			
915.62	6.00	0.00	9.29	11.69			
915.62	6.00	0.00	8.06	11.00			
915.69	6.00	0.00	9.24	12.11			
915.69	6.00	0.00	9.00	11.85			
915.76	6.00	0.00	9.80	12.26			
915.76	6.00	0.00	8.98	10.91			
915.83	6.00	3.00	9.25	11.42			
915.83	6.00	0.00	9.95	12.02			
915.90	6.00	0.00	9.08	10.52			
915.90	6.00	0.00	9.75	12.29			
915.96	6.00	0.00	9.14	11.31			
915.96	6.00	0.00	9.36	11.79			
916.03	6.00	0.00	8.25	11.79			
916.03	6.00	0.00	8.99	11.53			
916.10	6.00	0.00	9.40	11.38			
916.10	6.00	0.00	9.23	11.79			
916.17	6.00	0.00	9.78	12.66			
916.17	6.00	0.00	8.09	12.01			
916.24	6.00	0.00	9.55	12.33			
916.24	6.00	0.00	9.00	11.12			
916.31	6.00	0.00	8.97	12.37			
916.31	6.00	0.00	8.89	11.16			
916.38	6.00	0.00	10.96	12.42			
916.38	6.00	0.00	8.37	10.98			
916.44	6.00	0.00	9.29	11.68			
916.44	6.00	0.00	9.90	11.44			
916.51	6.00	0.00	10.31	10.52			
916.51	6.00	0.00	9.57	12.21			
916.58	6.00	0.00	8.71	11.42			
916.58	6.00	0.00	9.59	11.71			
916.65	6.00	0.00	9.13	10.78			
916.65	6.00	0.00	8.72	11.38			
916.72	6.00	0.00	8.74	11.14			
916.72	6.00	1.00	10.46	11.63			
916.79	6.00	0.00	8.48	12.19			
916.79	6.00	0.00	8.73	11.09			
916.86	6.00	0.00	9.55	12.00			
916.86	6.00	0.00	8.38	11.95			
916.93	6.00	0.00	7.86	12.39			
916.93	6.00	0.00	9.02	11.65			
916.99	6.00	0.00	9.97	10.79			
916.99	6.00	0.00	8.40	11.28			
917.06	6.00	0.00	9.81	11.59			
917.06	6.00	3.00	9.60	11.41			
917.13	6.00	6.00	10.25	10.56			
917.13	6.00	0.00	9.16	11.62			
917.20	5.00	0.00	9.17	11.25			
917.20	6.00	0.00	10.63	10.74			
917.27	5.00	0.00	9.74	10.98			
917.27	6.00	0.00	9.92	10.93			
917.34	6.00	0.00	10.17	11.98			
917.34	6.00	0.00	10.50	12.50			
917.41	6.00	3.00	8.93	12.06			
917.41	6.00	0.00	8.27	10.97			
917.47	6.00	0.00	9.82	12.03			
917.47	6.00	0.00	9.64	11.12			
917.54	6.00	0.00	9.66	11.76			
917.54	6.00	0.00	8.23	11.56			
917.61	6.00	0.00	9.74	11.96			
917.61	6.00	0.00	8.33	11.54			
917.68	6.00	7.00	8.10	10.95			
917.68	6.00	0.00	10.39	11.99			
917.75	6.00	0.00	9.89	11.40			
917.75	6.00	0.00	10.15	11.96			
917.82	6.00	4.00	9.39	11.33			
917.82	6.00	0.00	10.07	12.25			
917.89	6.00	4.00	9.69	10.34			
917.89	6.00	0.00	8.81	12.03			
917.95	6.00	0.00	9.04	10.84			
917.95	6.00	0.00	9.93	11.97			
918.02	6.00	0.00	9.68	12.28			
918.02	6.00	32.00	8.82	11.45			
918.09	6.00	0.00	9.91	12.06			
918.09	6.00	0.00	9.67	11.24			
918.16	6.00	0.00	8.51	12.31			
918.16	6.00	0.00	8.02	11.46			
918.23	6.00	0.00	9.37	11.83			
918.23	6.00	0.00	8.62	11.22			
918.30	6.00	0.00	9.10	12.45			
918.30	6.00	4.00	8.97	11.70			
918.37	6.00	0.00	10.01	11.10			
918.37	6.00	0.00	9.96	11.33			
918.43	6.00	0.00	9.00	12.26			
918.43	6.00	0.00	9.04	11.42			
918.50	6.00	0.00	9.36	11.08			
918.50	6.00	0.00	9.68	11.19			
918.57	6.00	0.00	8.77	10.87			
918.57	6.00	8.00	9.43	11.20			
918.64	6.00	0.00	9.78	11.05			
918.64	6.00	0.00	9.41	11.80			
918.71	6.00	0.00	9.21	11.11			
918.71	5.00	0.00	10.46	11.95			
918.78	6.00	0.00	8.75	12.10			
918.78	6.00	0.00	8.76	11.70			
918.85	6.00	0.00	9.62	11.88			
918.85	6.00	0.00	9.02	11.49			
918.91	6.00	0.00	8.85	12.18			
918.91	6.00	0.00	8.67	11.44			
918.98	6.00	0.00	8.99	12.17			
918.98	6.00	0.00	9.53	11.40			
919.05	6.00	0.00	9.03	11.83			
919.05	6.00	0.00	9.66	11.27			
919.12	6.00	0.00	9.26	10.95			
919.12	6.00	0.00	8.77	10.79			
919.19	6.00	5.00	9.15	11.86			
919.19	6.00	0.00	9.66	11.15			
919.26	6.00	0.00	8.87	11.76			
919.26	6.00	4.00	9.33	10.87			
919.33	6.00	0.00	9.97	11.81			
919.33	6.00	0.00	9.50	11.60			
919.39	6.00	0.00	9.07	11.36			
919.39	6.00	7.00	8.90	12.80			
919.46	6.00	0.00	9.12	11.62			
919.46	6.00	0.00	8.27	11.68			
919.53	6.00	0.00	9.25	11.84			
919.53	6.00	0.00	9.55	11.84			
919.60	6.00	0.00	9.41	11.12			
919.60	6.00	0.00	8.44	11.43			
919.67	6.00	0.00	8.47	11.45			
919.67	6.00	0.00	9.36	10.80			
919.74	6.00	0.00	9.33	10.91			
919.74	6.00	0.00	8.90	11.41			
919.81	6.00	0.00	8.87	10.83			
919.81	6.00	0.00	9.81	10.52			
919.88	6.00	2.00	9.25	11.45			
919.88	6.00	0.00	9.15	10.82			
919.94	6.00	0.00	9.38	11.03			
919.94	6.00	0.00	9.56	11.75			
920.01	6.00	0.00	9.51	10.99			
920.01	6.00	0.00	9.19	12.33			
920.08	6.00	0.00	9.82	11.38			
920.08	6.00	0.00	9.46	11.35			
920.15	6.00	0.00	8.59	11.53			
920.15	6.00	0.00	9.04	11.36			
920.22	6.00	0.00	9.14	9.85			
920.22	6.00	0.00	8.67	11.37			
920.29	6.00	0.00	8.62	11.79			
920.29	6.00	0.00	9.79	11.15			
920.36	6.00	0.00	9.36	11.27			
920.36	6.00	0.00	8.05	11.08			
920.42	6.00	0.00	9.30	11.06			
920.42	6.00	0.00	9.66	10.41			
920.49	6.00	0.00	9.66	11.52			
920.49	6.00	0.00	7.89	10.55			
920.56	6.00	0.00	9.90	11.26			
920.56	6.00	3.00	9.24	12.38			
920.63	6.00	6.00	8.69	11.25			
920.63	5.00	0.00	9.31	12.01			
920.70	6.00	0.00	8.79	10.51			
920.70	6.00	0.00	9.40	11.61			
920.77	5.00	0.00	8.84	12.58			
920.77	6.00	2.00	9.85	11.68			
920.84	6.00	0.00	9.17	11.53			
920.84	6.00	4.00	9.23	12.26			
920.90	6.00	4.00	8.37	12.06			
920.90	6.00	0.00	9.48	11.72			
920.97	6.00	0.00	9.60	12.26			
920.97	6.00	0.00	8.56	11.99			
921.04	6.00	0.00	8.77	11.74			
921.04	6.00	0.00	9.76	10.67			
921.11	6.00	0.00	10.42	11.50			
921.11	6.00	0.00	8.48	11.55			
921.18	6.00	0.00	9.19	12.02			
921.18	6.00	0.00	9.21	11.78			
921.25	6.00	8.00	9.54	11.40			
921.25	6.00	0.00	8.62	11.05			
921.32	6.00	0.00	9.55	11.16			
921.32	6.00	4.00	9.34	11.66			
921.38	6.00	3.00	8.51	11.35			
921.38	6.00	0.00	8.29	12.27			
921.45	6.00	0.00	8.89	11.06			
921.45	6.00	0.00	10.07	11.76			
921.52	6.00	0.00	9.07	11.78			
921.52	6.00	0.00	10.05	12.03			
921.59	6.00	0.00	8.72	11.63			
921.59	6.00	0.00	9.77	11.50			
921.66	6.00	0.00	7.81	11.65			
921.66	6.00	0.00	8.96	11.46			
921.73	6.00	0.00	10.11	11.13			
921.73	6.00	0.00	8.78	11.19			
921.80	6.00	5.00	9.08	11.54			
921.80	6.00	0.00	9.38	10.59			
921.86	6.00	0.00	9.65	11.32			
921.86	6.00	0.00	8.65	11.27			
921.93	6.00	0.00	9.48	10.89			
921.93	6.00	0.00	9.06	11.83			
922.00	6.00	0.00	9.35	11.54			
922.00	6.00	0.00	8.61	12.10			
922.07	6.00	8.00	9.19	11.59			
922.07	6.00	8.00	9.58	11.25			
922.14	6.00	0.00	8.43	11.11			
922.14	6.00	0.00	9.37	11.95			
922.21	6.00	0.00	8.98	11.50			
922.21	6.00	0.00	10.42	12.11			
922.28	6.00	0.00	8.24	11.51			
922.28	6.00	0.00	9.35	11.13			
922.35	6.00	3.00	8.25	11.61			
922.35	6.00	0.00	8.67	12.52			
922.41	6.00	0.00	7.88	11.21			
922.41	6.00	0.00	8.92	11.07			
922.48	6.00	5.00	9.58	11.27			
922.48	6.00	0.00	8.48	11.95			
922.55	6.00	6.00	9.24	11.96			
922.55	6.00	0.00	8.89	11.84			
