"Zeit (Y, M, d, h, min, s)";"Zeit kleiner Sekunde";"Pulszahl";"OUT1";"OUT2";"OUT3";"OUT4"
19.04.2024 12:13:02;0,7235625;0;8,24;8,97;-3,93;2,94
19.04.2024 12:13:02;0,8485625;0;8,70;8,51;-3,68;3,34
19.04.2024 12:13:02;0,9735625;0;8,02;9,16;-4,07;3,39
19.04.2024 12:13:03;0,0985625;0;8,36;8,86;-4,35;3,03
19.04.2024 12:13:03;0,2235625;0;7,95;9,22;-4,13;2,73
19.04.2024 12:13:03;0,3485625;0;8,48;8,74;-3,30;3,25
19.04.2024 12:13:03;0,4735625;0;8,63;8,59;-3,67;3,08
19.04.2024 12:13:03;0,5985625;0;7,87;9,29;-4,23;2,67
19.04.2024 12:13:03;0,7235625;0;8,03;9,16;-4,05;3,01
19.04.2024 12:13:03;0,8485625;0;8,87;8,34;-3,41;3,31
19.04.2024 12:13:03;0,9735625;0;8,04;9,15;-3,68;2,79
19.04.2024 12:13:04;0,0985625;0;7,90;9,27;-4,12;2,57
19.04.2024 12:13:04;0,2235625;0;8,42;8,81;-3,85;3,35
19.04.2024 12:13:04;0,3485625;0;8,51;8,72;-3,54;3,70
19.04.2024 12:13:04;0,4735625;0;8,28;8,94;-3,83;2,80
19.04.2024 12:13:04;0,5985625;0;8,01;9,17;-3,90;2,67
19.04.2024 12:13:04;0,7235625;0;8,41;8,81;-3,55;3,32
19.04.2024 12:13:04;0,8485625;0;8,57;8,65;-3,89;3,38
19.04.2024 12:13:04;0,9735625;0;7,93;9,24;-4,26;3,03
19.04.2024 12:13:05;0,0985625;0;8,12;9,08;-3,98;3,01
19.04.2024 12:13:05;0,2235625;0;8,78;8,43;-3,56;3,20
19.04.2024 12:13:05;0,3485625;0;7,84;9,32;-3,96;3,15
19.04.2024 12:13:05;0,4735625;0;8,22;8,99;-4,37;3,15
19.04.2024 12:13:05;0,5985625;0;8,33;8,89;-4,04;3,19
19.04.2024 12:13:05;0,7235625;0;8,16;9,05;-3,48;3,23
19.04.2024 12:13:05;0,8485625;0;8,33;8,89;-3,95;2,78
19.04.2024 12:13:05;0,9735625;0;8,14;9,05;-3,97;2,86
19.04.2024 12:13:06;0,0985625;0;8,03;9,16;-3,77;3,21
19.04.2024 12:13:06;0,2235625;0;8,55;8,68;-3,52;2,95
19.04.2024 12:13:06;0,3485625;0;8,31;8,91;-3,46;2,76
19.04.2024 12:13:06;0,4735625;0;7,98;9,20;-3,63;2,84
19.04.2024 12:13:06;0,5985625;0;8,47;8,76;-3,97;3,00
19.04.2024 12:13:06;0,7235625;0;7,95;9,22;-4,13;3,14
19.04.2024 12:13:06;0,8485625;0;8,30;8,90;-3,78;3,18
19.04.2024 12:13:06;0,9735625;0;8,31;8,90;-3,74;3,11
19.04.2024 12:13:07;0,0985625;0;7,90;9,27;-4,20;2,79
19.04.2024 12:13:07;0,2235625;0;8,24;8,97;-3,96;3,36
19.04.2024 12:13:07;0,3485625;0;8,65;8,57;-3,87;3,57
19.04.2024 12:13:07;0,4735625;0;7,96;9,23;-4,11;2,82
19.04.2024 12:13:07;0,5985625;0;7,93;9,24;-4,11;2,26
19.04.2024 12:13:07;0,7235625;0;8,37;8,85;-3,51;3,05
19.04.2024 12:13:07;0,8485625;0;8,57;8,66;-3,59;3,56
19.04.2024 12:13:07;0,9735625;0;7,75;9,39;-4,36;2,57
19.04.2024 12:13:08;0,0985625;0;7,95;9,22;-3,83;2,70
19.04.2024 12:13:08;0,2235625;0;8,75;8,47;-3,01;3,39
19.04.2024 12:13:08;0,3485625;0;8,22;8,99;-3,87;2,93
19.04.2024 12:13:08;0,4735625;0;7,81;9,34;-4,45;2,74
19.04.2024 12:13:08;0,5985625;0;8,29;8,92;-4,01;3,27
19.04.2024 12:13:08;0,7235625;0;8,78;8,44;-3,26;3,59
19.04.2024 12:13:08;0,8485625;0;7,80;9,36;-3,89;2,85
19.04.2024 12:13:08;0,9735625;0;8,01;9,17;-4,26;2,81
19.04.2024 12:13:09;0,0985625;0;8,32;8,89;-3,92;3,46
19.04.2024 12:13:09;0,2235625;0;8,35;8,87;-3,67;3,29
19.04.2024 12:13:09;0,3485625;0;8,15;9,06;-3,91;2,42
19.04.2024 12:13:09;0,4735625;0;8,02;9,17;-3,93;2,43
19.04.2024 12:13:09;0,5985625;0;8,18;9,02;-3,52;3,18
19.04.2024 12:13:09;0,7235625;0;8,71;8,51;-3,60;3,30
19.04.2024 12:13:09;0,8485625;0;7,86;9,30;-3,90;2,75
19.04.2024 12:13:09;0,9735625;0;7,98;9,20;-3,59;2,71
19.04.2024 12:13:10;0,0985625;0;8,78;8,45;-3,45;3,18
19.04.2024 12:13:10;0,2235625;0;7,90;9,27;-4,14;3,13
19.04.2024 12:13:10;0,3485625;0;8,11;9,09;-4,18;3,13
19.04.2024 12:13:10;0,4735625;0;8,48;8,74;-3,82;3,09
19.04.2024 12:13:10;0,5985625;0;8,33;8,88;-3,21;3,07
19.04.2024 12:13:10;0,7235625;0;8,21;8,98;-3,55;3,14
19.04.2024 12:13:10;0,8485625;0;8,28;8,94;-4,24;3,08
19.04.2024 12:13:10;0,9735625;0;7,70;9,43;-4,22;2,99
19.04.2024 12:13:11;0,0985625;0;8,60;8,62;-3,72;3,02
19.04.2024 12:13:11;0,2235625;0;8,09;9,10;-3,63;2,82
19.04.2024 12:13:11;0,3485625;0;8,20;9,01;-3,94;2,85
19.04.2024 12:13:11;0,4735625;0;8,00;9,19;-4,15;3,00
19.04.2024 12:13:11;0,5985625;0;8,54;8,69;-3,57;3,39
19.04.2024 12:13:11;0,7235625;0;8,20;9,01;-3,52;3,06
19.04.2024 12:13:11;0,8485625;0;8,12;9,08;-3,92;2,42
19.04.2024 12:13:11;0,9735625;0;7,96;9,22;-3,85;2,84
19.04.2024 12:13:12;0,0985625;0;8,59;8,63;-3,74;3,55
19.04.2024 12:13:12;0,2235625;0;8,24;8,97;-4,04;3,17
19.04.2024 12:13:12;0,3485625;0;7,48;9,60;-4,32;2,71
19.04.2024 12:13:12;0,4735625;0;8,51;8,71;-3,24;2,82
19.04.2024 12:13:12;0,5985625;0;8,62;8,60;-3,25;3,43
19.04.2024 12:13:12;0,7235625;0;7,96;9,22;-4,14;2,89
19.04.2024 12:13:12;0,8485625;0;7,79;9,35;-4,57;2,71
19.04.2024 12:13:12;0,9735625;0;8,45;8,76;-3,69;3,01
19.04.2024 12:13:13;0,0985625;0;8,11;9,09;-3,57;3,13
19.04.2024 12:13:13;0,2235625;0;8,50;8,73;-4,10;2,83
19.04.2024 12:13:13;0,3485625;0;7,58;9,53;-4,49;3,14
19.04.2024 12:13:13;0,4735625;0;8,53;8,69;-3,77;3,61
19.04.2024 12:13:13;0,5985625;0;8,38;8,84;-3,75;3,10
19.04.2024 12:13:13;0,7235625;0;7,78;9,36;-4,08;2,50
19.04.2024 12:13:13;0,8485625;0;7,98;9,20;-3,96;3,07
19.04.2024 12:13:13;0,9735625;0;8,89;8,34;-3,61;3,33
19.04.2024 12:13:14;0,0985625;0;8,17;9,03;-3,45;3,04
19.04.2024 12:13:14;0,2235625;0;8,06;9,13;-3,53;2,37
19.04.2024 12:13:14;0,3485625;0;8,38;8,84;-3,29;2,85
19.04.2024 12:13:14;0,4735625;0;8,31;8,90;-3,61;3,26
19.04.2024 12:13:14;0,5985625;0;8,24;8,97;-4,11;3,09
19.04.2024 12:13:14;0,7235625;0;8,12;9,08;-4,02;2,93
19.04.2024 12:13:14;0,8485625;0;8,29;8,93;-3,66;2,91
19.04.2024 12:13:14;0,9735625;0;8,11;9,08;-3,80;3,09
19.04.2024 12:13:15;0,0985625;0;8,46;8,77;-4,00;3,44
19.04.2024 12:13:15;0,2235625;0;7,98;9,20;-4,22;3,38
19.04.2024 12:13:15;0,3485625;0;8,25;8,96;-4,03;2,93
19.04.2024 12:13:15;0,4735625;0;8,14;9,06;-3,66;2,89
19.04.2024 12:13:15;0,5985625;0;8,53;8,69;-3,53;2,99
19.04.2024 12:13:15;0,7235625;0;8,21;9,01;-3,85;2,94
19.04.2024 12:13:15;0,8485625;0;8,08;9,12;-3,89;2,73
19.04.2024 12:13:15;0,9735625;0;8,38;8,84;-3,29;3,10
19.04.2024 12:13:16;0,0985625;0;8,57;8,66;-3,30;3,00
19.04.2024 12:13:16;0,2235625;0;7,75;9,40;-4,24;2,89
19.04.2024 12:13:16;0,3485625;0;8,20;9,00;-4,23;3,37
19.04.2024 12:13:16;0,4735625;0;8,69;8,53;-3,89;3,75
19.04.2024 12:13:16;0,5985625;0;8,00;9,18;-4,02;3,35
19.04.2024 12:13:16;0,7235625;0;8,09;9,10;-4,34;2,78
19.04.2024 12:13:16;0,8485625;0;8,16;9,03;-3,97;3,29
19.04.2024 12:13:16;0,9735625;0;8,63;8,60;-3,55;3,79
19.04.2024 12:13:17;0,0985625;0;8,18;9,03;-4,02;2,91
19.04.2024 12:13:17;0,2235625;0;7,91;9,26;-3,90;2,32
19.04.2024 12:13:17;0,3485625;0;8,19;9,02;-3,21;2,93
19.04.2024 12:13:17;0,4735625;0;8,96;8,25;-3,37;2,87
19.04.2024 12:13:17;0,5985625;0;7,48;9,61;-4,23;2,54
19.04.2024 12:13:17;0,7235625;0;8,17;9,03;-3,93;2,72
19.04.2024 12:13:17;0,8485625;0;8,65;8,58;-3,37;3,18
19.04.2024 12:13:17;0,9735625;0;8,17;9,03;-3,65;3,04
19.04.2024 12:13:18;0,0985625;0;7,69;9,44;-4,43;2,93
19.04.2024 12:13:18;0,2235625;0;8,48;8,74;-4,26;3,53
19.04.2024 12:13:18;0,3485625;0;8,27;8,94;-3,82;3,58
19.04.2024 12:13:18;0,4735625;0;8,14;9,06;-3,95;2,84
19.04.2024 12:13:18;0,5985625;0;8,24;8,97;-3,88;2,90
19.04.2024 12:13:18;0,7235625;0;7,91;9,25;-4,06;3,28
19.04.2024 12:13:18;0,8485625;0;8,53;8,70;-3,95;3,49
19.04.2024 12:13:18;0,9735625;0;8,22;8,99;-3,85;2,98
19.04.2024 12:13:19;0,0985625;0;8,13;9,08;-3,49;2,48
19.04.2024 12:13:19;0,2235625;0;8,15;9,06;-3,61;2,46
19.04.2024 12:13:19;0,3485625;0;8,33;8,89;-3,67;2,63
19.04.2024 12:13:19;0,4735625;0;8,26;8,95;-3,54;3,24
19.04.2024 12:13:19;0,5985625;0;8,31;8,90;-3,69;2,64
19.04.2024 12:13:19;0,7235625;0;7,77;9,37;-3,71;2,63
19.04.2024 12:13:19;0,8485625;0;8,61;8,62;-3,47;3,30
19.04.2024 12:13:19;0,9735625;0;8,31;8,91;-4,00;3,44
19.04.2024 12:13:20;0,0985625;0;7,83;9,32;-4,57;3,19
19.04.2024 12:13:20;0,2235625;0;8,15;9,05;-4,32;3,08
19.04.2024 12:13:20;0,3485625;0;8,57;8,65;-3,42;3,73
19.04.2024 12:13:20;0,4735625;0;8,06;9,13;-3,87;3,24
19.04.2024 12:13:20;0,5985625;0;7,83;9,32;-4,65;2,87
19.04.2024 12:13:20;0,7235625;0;8,23;8,97;-4,08;3,37
19.04.2024 12:13:20;0,8485625;0;8,47;8,75;-3,39;3,57
19.04.2024 12:13:20;0,9735625;0;8,43;8,80;-3,59;2,33
19.04.2024 12:13:21;0,0985625;0;7,50;9,60;-4,04;2,18
19.04.2024 12:13:21;0,2235625;0;8,57;8,66;-3,39;3,12
19.04.2024 12:13:21;0,3485625;0;8,80;8,42;-3,53;3,39
19.04.2024 12:13:21;0,4735625;0;7,59;9,52;-4,01;2,49
19.04.2024 12:13:21;0,5985625;0;7,93;9,24;-3,79;2,57
19.04.2024 12:13:21;0,7235625;0;8,98;8,23;-3,34;3,50
19.04.2024 12:13:21;0,8485625;0;7,86;9,30;-4,10;3,41
19.04.2024 12:13:21;0,9735625;0;7,92;9,25;-4,59;3,01
19.04.2024 12:13:22;0,0985625;0;8,36;8,85;-4,03;3,26
19.04.2024 12:13:22;0,2235625;0;8,22;8,98;-3,35;3,48
19.04.2024 12:13:22;0,3485625;0;8,35;8,87;-3,81;3,14
19.04.2024 12:13:22;0,4735625;0;7,95;9,22;-4,29;3,04
19.04.2024 12:13:22;0,5985625;0;8,09;9,10;-3,88;3,19
19.04.2024 12:13:22;0,7235625;0;8,66;8,56;-3,37;2,86
19.04.2024 12:13:22;0,8485625;0;8,02;9,16;-3,62;2,23
19.04.2024 12:13:22;0,9735625;0;7,98;9,20;-3,60;2,58
19.04.2024 12:13:23;0,0985625;0;8,29;8,93;-3,82;3,01
19.04.2024 12:13:23;0,2235625;0;8,29;8,92;-3,82;3,17
19.04.2024 12:13:23;0,3485625;0;8,26;8,95;-3,65;2,92
19.04.2024 12:13:23;0,4735625;0;8,07;9,12;-3,90;2,80
19.04.2024 12:13:23;0,5985625;0;8,24;8,98;-4,18;3,17
19.04.2024 12:13:23;0,7235625;0;7,87;9,29;-4,44;3,48
19.04.2024 12:13:23;0,8485625;0;8,43;8,79;-4,18;3,56
19.04.2024 12:13:23;0,9735625;0;7,72;9,43;-3,97;3,12
19.04.2024 12:13:24;0,0985625;0;8,14;9,06;-3,99;2,87
19.04.2024 12:13:24;0,2235625;0;8,41;8,81;-3,59;3,33
19.04.2024 12:13:24;0,3485625;0;8,40;8,82;-3,74;3,11
19.04.2024 12:13:24;0,4735625;0;7,87;9,29;-4,03;2,52
19.04.2024 12:13:24;0,5985625;0;8,10;9,09;-3,61;2,28
19.04.2024 12:13:24;0,7235625;0;8,30;8,91;-3,27;2,91
19.04.2024 12:13:24;0,8485625;0;8,68;8,55;-3,64;3,13
19.04.2024 12:13:24;0,9735625;0;7,50;9,60;-4,49;2,84
19.04.2024 12:13:25;0,0985625;0;8,06;9,13;-4,14;3,11
19.04.2024 12:13:25;0,2235625;0;8,79;8,43;-3,40;3,49
19.04.2024 12:13:25;0,3485625;0;7,84;9,31;-4,05;2,92
19.04.2024 12:13:25;0,4735625;0;7,58;9,53;-4,69;2,80
19.04.2024 12:13:25;0,5985625;0;8,50;8,72;-4,08;3,42
19.04.2024 12:13:25;0,7235625;0;8,57;8,66;-3,19;3,72
19.04.2024 12:13:25;0,8485625;0;7,81;9,34;-3,72;2,49
19.04.2024 12:13:25;0,9735625;0;8,17;9,03;-3,80;2,50
19.04.2024 12:13:26;0,0985625;0;8,38;8,84;-3,46;3,49
19.04.2024 12:13:26;0,2235625;0;8,61;8,62;-3,67;3,25
19.04.2024 12:13:26;0,3485625;0;7,80;9,35;-4,02;2,53
19.04.2024 12:13:26;0,4735625;0;8,07;9,11;-3,63;2,60
19.04.2024 12:13:26;0,5985625;0;8,35;8,87;-3,41;3,29
19.04.2024 12:13:26;0,7235625;0;8,52;8,70;-3,72;3,51
19.04.2024 12:13:26;0,8485625;0;7,76;9,39;-4,18;2,99
19.04.2024 12:13:26;0,9735625;0;8,29;8,93;-3,87;2,82
19.04.2024 12:13:27;0,0985625;0;8,34;8,88;-3,29;3,07
19.04.2024 12:13:27;0,2235625;0;8,33;8,89;-3,69;2,95
19.04.2024 12:13:27;0,3485625;0;8,00;9,18;-4,09;3,12
19.04.2024 12:13:27;0,4735625;0;8,03;9,16;-4,13;3,10
19.04.2024 12:13:27;0,5985625;0;8,62;8,60;-3,37;3,19
19.04.2024 12:13:27;0,7235625;0;8,21;8,99;-3,27;3,04
19.04.2024 12:13:27;0,8485625;0;8,02;9,17;-4,01;2,81
19.04.2024 12:13:27;0,9735625;0;8,02;9,16;-4,20;3,13
19.04.2024 12:13:28;0,0985625;0;8,43;8,79;-3,67;3,45
19.04.2024 12:13:28;0,2235625;0;8,29;8,92;-3,45;3,14
19.04.2024 12:13:28;0,3485625;0;8,13;9,07;-3,99;2,62
19.04.2024 12:13:28;0,4735625;0;7,53;9,56;-4,07;2,99
19.04.2024 12:13:28;0,5985625;0;8,81;8,40;-3,56;3,85
19.04.2024 12:13:28;0,7235625;0;8,23;8,98;-3,63;3,18
19.04.2024 12:13:28;0,8485625;0;7,76;9,39;-4,21;2,40
19.04.2024 12:13:28;0,9735625;0;7,88;9,28;-4,04;2,70
19.04.2024 12:13:29;0,0985625;0;8,80;8,42;-3,14;3,33
19.04.2024 12:13:29;0,2235625;0;8,13;9,07;-3,93;3,05
19.04.2024 12:13:29;0,3485625;0;7,42;9,66;-4,34;2,27
19.04.2024 12:13:29;0,4735625;0;8,37;8,85;-3,39;2,93
19.04.2024 12:13:29;0,5985625;0;8,66;8,57;-2,95;3,37
19.04.2024 12:13:29;0,7235625;0;7,79;9,36;-4,23;2,70
19.04.2024 12:13:29;0,8485625;0;7,79;9,36;-4,40;2,69
19.04.2024 12:13:29;0,9735625;0;8,52;8,70;-3,34;3,38
19.04.2024 12:13:30;0,0985625;0;8,34;8,88;-3,38;3,06
19.04.2024 12:13:30;0,2235625;0;8,08;9,12;-3,99;2,61
19.04.2024 12:13:30;0,3485625;0;7,66;9,46;-4,31;3,15
19.04.2024 12:13:30;0,4735625;0;8,69;8,53;-3,74;3,74
19.04.2024 12:13:30;0,5985625;0;8,19;9,02;-3,89;3,32
19.04.2024 12:13:30;0,7235625;0;7,75;9,39;-4,30;2,53
19.04.2024 12:13:30;0,8485625;0;7,99;9,20;-4,18;2,92
19.04.2024 12:13:30;0,9735625;0;8,55;8,68;-3,87;3,39
19.04.2024 12:13:31;0,0985625;0;8,21;8,99;-3,84;3,25
19.04.2024 12:13:31;0,2235625;0;7,95;9,22;-3,90;2,79
19.04.2024 12:13:31;0,3485625;0;8,21;9,00;-3,53;2,81
19.04.2024 12:13:31;0,4735625;0;8,40;8,83;-3,51;3,01
19.04.2024 12:13:31;0,5985625;0;8,07;9,12;-3,93;2,93
19.04.2024 12:13:31;0,7235625;0;8,00;9,19;-4,07;2,76
19.04.2024 12:13:31;0,8485625;0;8,19;9,02;-3,70;2,84
19.04.2024 12:13:31;0,9735625;0;8,25;8,95;-3,39;3,21
19.04.2024 12:13:32;0,0985625;0;8,40;8,81;-3,77;3,19
19.04.2024 12:13:32;0,2235625;0;7,85;9,32;-4,18;2,95
19.04.2024 12:13:32;0,3485625;0;8,30;8,91;-3,85;3,10
19.04.2024 12:13:32;0,4735625;0;8,25;8,96;-3,60;3,12
19.04.2024 12:13:32;0,5985625;0;8,23;8,98;-3,92;2,80
19.04.2024 12:13:32;0,7235625;0;7,94;9,24;-4,18;2,93
19.04.2024 12:13:32;0,8485625;0;7,96;9,22;-4,23;3,08
19.04.2024 12:13:32;0,9735625;0;8,56;8,67;-3,64;3,29
19.04.2024 12:13:33;0,0985625;0;8,13;9,07;-3,60;2,99
19.04.2024 12:13:33;0,2235625;0;7,81;9,35;-4,18;2,68
19.04.2024 12:13:33;0,3485625;0;8,26;8,96;-4,03;3,22
19.04.2024 12:13:33;0,4735625;0;8,39;8,83;-3,67;3,45
19.04.2024 12:13:33;0,5985625;0;8,07;9,13;-3,73;2,87
19.04.2024 12:13:33;0,7235625;0;8,03;9,16;-3,87;2,55
19.04.2024 12:13:33;0,8485625;0;8,04;9,15;-3,62;3,11
19.04.2024 12:13:33;0,9735625;0;8,68;8,55;-3,54;3,58
19.04.2024 12:13:34;0,0985625;0;7,96;9,22;-4,11;2,98
19.04.2024 12:13:34;0,2235625;0;7,93;9,24;-4,00;2,69
19.04.2024 12:13:34;0,3485625;0;8,35;8,86;-3,57;3,11
19.04.2024 12:13:34;0,4735625;0;8,38;8,84;-3,85;3,14
19.04.2024 12:13:34;0,5985625;0;7,74;9,40;-4,35;3,00
19.04.2024 12:13:34;0,7235625;0;8,13;9,07;-4,13;2,94
19.04.2024 12:13:34;0,8485625;0;8,42;8,80;-3,56;3,12
19.04.2024 12:13:34;0,9735625;0;8,13;9,07;-3,73;3,11
19.04.2024 12:13:35;0,0985625;0;7,96;9,22;-4,20;2,99
19.04.2024 12:13:35;0,2235625;0;8,27;8,94;-4,01;3,04
19.04.2024 12:13:35;0,3485625;0;8,16;9,04;-3,63;3,04
19.04.2024 12:13:35;0,4735625;0;8,23;8,98;-3,53;2,83
19.04.2024 12:13:35;0,5985625;0;8,21;9,00;-3,68;2,85
19.04.2024 12:13:35;0,7235625;0;7,88;9,28;-3,88;2,83
19.04.2024 12:13:35;0,8485625;0;8,37;8,85;-3,72;3,26
19.04.2024 12:13:35;0,9735625;0;8,27;8,93;-3,68;3,10
19.04.2024 12:13:36;0,0985625;0;8,01;9,17;-3,95;2,74
19.04.2024 12:13:36;0,2235625;0;7,99;9,18;-4,24;2,98
19.04.2024 12:13:36;0,3485625;0;8,11;9,08;-4,16;3,45
19.04.2024 12:13:36;0,4735625;0;8,50;8,72;-3,90;3,66
19.04.2024 12:13:36;0,5985625;0;7,99;9,19;-4,09;3,09
19.04.2024 12:13:36;0,7235625;0;7,98;9,20;-3,87;2,71
19.04.2024 12:13:36;0,8485625;0;8,20;9,01;-3,75;3,15
19.04.2024 12:13:36;0,9735625;0;8,51;8,72;-3,70;3,35
19.04.2024 12:13:37;0,0985625;0;7,89;9,28;-3,92;2,74
19.04.2024 12:13:37;0,2235625;0;7,94;9,24;-3,74;2,33
19.04.2024 12:13:37;0,3485625;0;8,47;8,75;-2,98;3,15
19.04.2024 12:13:37;0,4735625;0;8,47;8,76;-3,37;3,13
19.04.2024 12:13:37;0,5985625;0;7,67;9,45;-4,22;2,96
19.04.2024 12:13:37;0,7235625;0;8,20;9,00;-3,87;3,20
19.04.2024 12:13:37;0,8485625;0;8,53;8,69;-3,36;3,58
19.04.2024 12:13:37;0,9735625;0;8,18;9,02;-4,02;2,93
19.04.2024 12:13:38;0,0985625;0;7,42;9,65;-4,62;2,93
19.04.2024 12:13:38;0,2235625;0;8,30;8,91;-4,06;3,70
19.04.2024 12:13:38;0,3485625;0;8,65;8,59;-3,51;3,64
19.04.2024 12:13:38;0,4735625;0;7,85;9,32;-3,78;2,88
19.04.2024 12:13:38;0,5985625;0;7,98;9,20;-3,90;2,56
19.04.2024 12:13:38;0,7235625;0;8,56;8,66;-3,50;3,24
19.04.2024 12:13:38;0,8485625;0;8,17;9,04;-3,57;3,05
19.04.2024 12:13:38;0,9735625;0;8,06;9,12;-3,79;2,46
19.04.2024 12:13:39;0,0985625;0;8,12;9,07;-3,56;2,71
19.04.2024 12:13:39;0,2235625;0;8,35;8,87;-3,24;3,04
19.04.2024 12:13:39;0,3485625;0;8,43;8,79;-3,60;3,13
19.04.2024 12:13:39;0,4735625;0;7,77;9,38;-4,01;2,88
19.04.2024 12:13:39;0,5985625;0;8,19;9,02;-3,86;3,07
19.04.2024 12:13:39;0,7235625;0;8,28;8,92;-3,77;3,29
19.04.2024 12:13:39;0,8485625;0;8,15;9,05;-4,08;3,38
19.04.2024 12:13:39;0,9735625;0;8,06;9,14;-4,32;3,34
19.04.2024 12:13:40;0,0985625;0;7,89;9,27;-4,28;3,25
19.04.2024 12:13:40;0,2235625;0;8,35;8,87;-3,58;3,34
19.04.2024 12:13:40;0,3485625;0;8,30;8,92;-3,49;2,93
19.04.2024 12:13:40;0,4735625;0;8,03;9,15;-3,89;2,72
19.04.2024 12:13:40;0,5985625;0;8,00;9,19;-4,03;2,75
19.04.2024 12:13:40;0,7235625;0;8,31;8,91;-3,64;2,86
19.04.2024 12:13:40;0,8485625;0;8,36;8,86;-3,36;2,88
19.04.2024 12:13:40;0,9735625;0;7,96;9,22;-3,76;2,59
19.04.2024 12:13:41;0,0985625;0;7,94;9,24;-4,02;2,84
19.04.2024 12:13:41;0,2235625;0;8,50;8,72;-3,64;3,63
19.04.2024 12:13:41;0,3485625;0;8,18;9,03;-4,08;3,47
19.04.2024 12:13:41;0,4735625;0;7,72;9,42;-4,50;2,82
19.04.2024 12:13:41;0,5985625;0;7,87;9,29;-4,20;2,98
19.04.2024 12:13:41;0,7235625;0;8,53;8,69;-3,69;3,49
19.04.2024 12:13:41;0,8485625;0;8,32;8,90;-3,82;3,50
19.04.2024 12:13:41;0,9735625;0;7,73;9,41;-4,35;2,63
19.04.2024 12:13:42;0,0985625;0;8,18;9,01;-3,51;2,99
19.04.2024 12:13:42;0,2235625;0;8,64;8,58;-3,14;3,34
19.04.2024 12:13:42;0,3485625;0;8,15;9,05;-3,95;2,68
19.04.2024 12:13:42;0,4735625;0;7,53;9,57;-4,34;2,42
19.04.2024 12:13:42;0,5985625;0;8,34;8,88;-3,60;2,81
19.04.2024 12:13:42;0,7235625;0;8,74;8,48;-3,22;3,44
19.04.2024 12:13:42;0,8485625;0;7,80;9,35;-3,96;2,81
19.04.2024 12:13:42;0,9735625;0;7,96;9,21;-4,26;2,94
19.04.2024 12:13:43;0,0985625;0;8,38;8,84;-3,94;3,59
19.04.2024 12:13:43;0,2235625;0;8,18;9,03;-3,85;3,33
19.04.2024 12:13:43;0,3485625;0;7,93;9,25;-4,23;2,72
19.04.2024 12:13:43;0,4735625;0;7,96;9,22;-4,08;2,96
19.04.2024 12:13:43;0,5985625;0;8,30;8,91;-3,80;3,53
19.04.2024 12:13:43;0,7235625;0;8,45;8,77;-3,73;3,33
19.04.2024 12:13:43;0,8485625;0;8,01;9,17;-3,66;2,68
19.04.2024 12:13:43;0,9735625;0;8,06;9,13;-3,49;2,54
19.04.2024 12:13:44;0,0985625;0;8,45;8,77;-3,62;2,85
19.04.2024 12:13:44;0,2235625;0;8,10;9,10;-3,81;2,98
19.04.2024 12:13:44;0,3485625;0;8,26;8,95;-3,83;3,00
19.04.2024 12:13:44;0,4735625;0;8,06;9,13;-3,85;2,69
19.04.2024 12:13:44;0,5985625;0;8,20;9,00;-3,59;2,99
19.04.2024 12:13:44;0,7235625;0;8,40;8,82;-3,76;3,47
19.04.2024 12:13:44;0,8485625;0;8,06;9,14;-4,31;3,28
19.04.2024 12:13:44;0,9735625;0;7,77;9,38;-4,35;3,06
19.04.2024 12:13:45;0,0985625;0;8,40;8,82;-3,63;3,11
19.04.2024 12:13:45;0,2235625;0;8,37;8,84;-3,31;3,08
19.04.2024 12:13:45;0,3485625;0;7,86;9,31;-3,99;2,65
19.04.2024 12:13:45;0,4735625;0;8,05;9,13;-3,86;2,79
19.04.2024 12:13:45;0,5985625;0;8,38;8,84;-3,28;3,37
19.04.2024 12:13:45;0,7235625;0;8,47;8,76;-3,47;2,98
19.04.2024 12:13:45;0,8485625;0;7,66;9,46;-4,18;2,58
19.04.2024 12:13:45;0,9735625;0;8,02;9,16;-4,03;3,15
19.04.2024 12:13:46;0,0985625;0;8,70;8,53;-3,79;3,65
19.04.2024 12:13:46;0,2235625;0;7,93;9,25;-4,02;3,16
19.04.2024 12:13:46;0,3485625;0;7,71;9,42;-4,25;2,73
19.04.2024 12:13:46;0,4735625;0;8,39;8,82;-3,80;3,11
19.04.2024 12:13:46;0,5985625;0;8,26;8,96;-3,67;3,41
19.04.2024 12:13:46;0,7235625;0;8,05;9,13;-4,21;2,82
19.04.2024 12:13:46;0,8485625;0;7,92;9,25;-4,03;2,57
19.04.2024 12:13:46;0,9735625;0;8,24;8,98;-3,27;2,95
19.04.2024 12:13:47;0,0985625;0;8,66;8,56;-3,45;2,91
19.04.2024 12:13:47;0,2235625;0;7,82;9,33;-3,81;2,78
19.04.2024 12:13:47;0,3485625;0;8,07;9,12;-3,95;2,89
19.04.2024 12:13:47;0,4735625;0;8,43;8,80;-3,42;3,24
19.04.2024 12:13:47;0,5985625;0;8,35;8,86;-3,51;3,06
19.04.2024 12:13:47;0,7235625;0;7,86;9,30;-4,27;2,74
19.04.2024 12:13:47;0,8485625;0;8,00;9,18;-4,22;3,18
19.04.2024 12:13:47;0,9735625;0;8,39;8,83;-4,03;3,42
19.04.2024 12:13:48;0,0985625;0;8,40;8,82;-3,79;3,41
19.04.2024 12:13:48;0,2235625;0;7,81;9,35;-3,73;2,89
19.04.2024 12:13:48;0,3485625;0;8,26;8,95;-3,85;2,89
