Position [m]	Sabre [mm/m]	Band width [mm]
540.29	0.62	12.08
540.32	0.02	12.08
540.35	0.29	12.09
540.37	0.44	12.08
540.40	0.36	12.08
540.43	0.18	12.08
540.45	0.14	12.08
540.48	0.42	12.07
540.50	0.42	12.08
540.53	0.09	12.08
540.56	0.25	12.08
540.58	0.49	12.08
540.61	0.33	12.08
540.64	0.06	12.08
540.66	0.19	12.09
540.69	0.43	12.08
540.71	0.16	12.07
540.74	0.38	12.08
540.77	0.10	12.08
540.79	0.44	12.08
540.82	0.39	12.08
540.85	0.05	12.08
540.87	0.33	12.08
540.90	0.49	12.08
540.93	0.28	12.08
540.95	0.09	12.08
540.98	0.37	12.08
541.00	0.39	12.08
541.03	0.41	12.09
541.06	-0.07	12.09
541.08	0.45	12.08
541.11	0.62	12.07
541.14	0.01	12.08
541.16	0.16	12.08
541.19	0.63	12.08
541.22	0.32	12.08
541.24	0.23	12.09
541.27	0.19	12.08
541.29	0.53	12.08
541.32	0.53	12.08
541.35	0.04	12.08
541.37	0.19	12.07
541.40	0.56	12.08
541.43	0.43	12.09
541.45	0.12	12.08
541.48	0.41	12.08
541.50	0.33	12.08
541.53	0.53	12.08
541.56	0.17	12.08
541.58	0.12	12.08
541.61	0.63	12.08
541.64	0.28	12.08
541.66	0.05	12.08
541.69	0.30	12.08
541.72	0.46	12.08
541.74	0.31	12.08
541.77	0.21	12.07
541.79	0.10	12.08
541.82	0.64	12.08
541.85	0.58	12.08
541.87	-0.10	12.09
541.90	0.34	12.08
541.93	0.69	12.08
541.95	0.15	12.08
541.98	0.08	12.08
542.01	0.33	12.08
542.03	0.39	12.08
542.06	0.30	12.08
542.08	0.00	12.08
542.11	0.21	12.08
542.14	0.59	12.08
542.16	0.09	12.08
542.19	0.17	12.08
542.22	0.50	12.08
542.24	0.33	12.08
542.27	0.30	12.08
542.29	0.25	12.08
542.32	0.31	12.07
542.35	0.45	12.09
542.37	0.30	12.07
542.40	0.03	12.08
542.43	0.35	12.09
542.45	0.37	12.08
542.48	0.18	12.07
542.51	0.29	12.09
542.53	0.36	12.08
542.56	0.47	12.08
542.58	0.40	12.07
542.61	0.10	12.08
542.64	0.49	12.08
542.66	0.55	12.07
542.69	-0.03	12.08
542.72	0.15	12.08
542.74	0.51	12.08
542.77	0.16	12.09
542.80	0.11	12.08
542.82	0.15	12.08
542.85	0.39	12.08
542.87	0.48	12.08
542.90	-0.04	12.08
542.93	0.21	12.07
542.95	0.66	12.07
542.98	0.17	12.08
543.01	0.19	12.07
543.03	0.50	12.08
543.06	0.28	12.09
543.08	0.24	12.08
543.11	0.22	12.07
543.14	0.11	12.08
543.16	0.40	12.08
543.19	0.27	12.08
543.22	-0.04	12.08
543.24	0.52	12.09
543.27	0.38	12.08
543.30	0.11	12.08
543.32	0.32	12.08
543.35	0.30	12.08
543.37	0.46	12.08
543.40	0.30	12.07
543.43	0.00	12.08
543.45	0.46	12.08
543.48	0.56	12.08
543.51	-0.10	12.08
543.53	0.08	12.08
543.56	0.60	12.08
543.59	0.44	12.08
543.61	0.02	12.08
543.64	0.24	12.08
543.66	0.51	12.08
543.69	0.53	12.08
543.72	-0.09	12.08
543.74	0.31	12.08
543.77	0.69	12.08
543.80	0.16	12.08
543.82	-0.01	12.07
543.85	0.32	12.08
543.87	0.40	12.08
543.90	0.19	12.09
543.93	0.22	12.08
543.95	0.34	12.08
543.98	0.41	12.08
544.01	0.24	12.08
544.03	0.14	12.08
544.06	0.39	12.08
544.09	0.36	12.08
544.11	0.11	12.08
544.14	0.12	12.08
544.16	0.26	12.08
544.19	0.41	12.08
544.22	0.07	12.08
544.24	0.05	12.08
544.27	0.36	12.08
544.30	0.62	12.08
544.32	0.06	12.08
544.35	0.21	12.09
544.38	0.57	12.08
544.40	0.40	12.07
544.43	0.02	12.08
544.45	0.14	12.08
544.48	0.58	12.08
544.51	0.25	12.08
544.53	-0.13	12.08
544.56	0.27	12.09
544.59	0.55	12.07
544.61	0.10	12.08
544.64	0.08	12.08
544.66	0.41	12.09
544.69	0.61	12.08
544.72	0.13	12.08
544.74	0.14	12.08
544.77	0.41	12.09
544.80	0.43	12.08
544.82	0.14	12.08
544.85	0.15	12.08
544.88	0.29	12.08
544.90	0.28	12.08
544.93	0.13	12.08
544.95	0.05	12.08
544.98	0.41	12.08
545.01	0.34	12.08
545.03	0.20	12.07
545.06	0.18	12.08
545.09	0.47	12.08
545.11	0.30	12.08
545.14	0.24	12.08
545.17	0.05	12.09
545.19	0.48	12.08
545.22	0.30	12.07
545.24	-0.08	12.08
545.27	0.11	12.08
545.30	0.53	12.08
545.32	0.13	12.08
545.35	-0.02	12.08
545.38	0.22	12.08
545.40	0.45	12.08
545.43	0.32	12.08
545.45	-0.16	12.08
545.48	0.37	12.08
545.51	0.46	12.09
545.53	0.24	12.08
545.56	-0.03	12.08
545.59	0.38	12.09
545.61	0.27	12.08
545.64	0.18	12.08
545.67	0.00	12.08
545.69	0.29	12.08
545.72	0.41	12.08
545.74	0.03	12.08
545.77	0.18	12.08
545.80	0.37	12.08
545.82	0.34	12.08
545.85	0.11	12.08
545.88	0.23	12.08
545.90	0.24	12.08
545.93	0.56	12.08
545.96	-0.03	12.08
545.98	0.09	12.08
546.01	0.41	12.09
546.03	0.34	12.08
546.06	-0.04	12.08
546.09	0.17	12.09
546.11	0.42	12.08
546.14	0.37	12.07
546.17	-0.05	12.09
546.19	0.11	12.08
546.22	0.87	12.07
546.24	0.08	12.08
546.27	0.03	12.08
546.30	0.33	12.08
546.32	0.48	12.08
546.35	0.13	12.08
546.38	0.11	12.08
546.40	0.44	12.08
546.43	0.36	12.08
546.46	-0.10	12.08
546.48	0.17	12.08
546.51	0.44	12.08
546.53	0.26	12.08
546.56	0.11	12.08
546.59	0.25	12.08
546.61	0.55	12.09
546.64	0.25	12.08
546.67	0.17	12.08
546.69	-0.02	12.07
546.72	0.50	12.08
546.75	0.25	12.08
546.77	0.13	12.08
546.80	0.08	12.08
546.82	0.55	12.08
546.85	0.22	12.08
546.88	0.08	12.08
546.90	0.14	12.08
546.93	0.66	12.08
546.96	0.19	12.07
546.98	0.00	12.08
547.01	0.28	12.08
547.03	0.48	12.08
547.06	0.19	12.07
547.09	-0.12	12.08
547.11	0.37	12.07
547.14	0.58	12.08
547.17	0.04	12.08
547.19	0.07	12.08
547.22	0.50	12.09
547.25	0.34	12.08
547.27	0.21	12.08
547.30	0.09	12.08
547.32	0.52	12.07
547.35	0.39	12.08
547.38	-0.04	12.08
547.40	0.18	12.08
547.43	0.57	12.08
547.46	0.13	12.08
547.48	0.10	12.08
547.51	0.35	12.08
547.54	0.33	12.08
547.56	0.37	12.08
547.59	0.14	12.08
547.61	0.22	12.08
547.64	0.42	12.09
547.67	0.40	12.08
547.69	0.01	12.08
547.72	0.21	12.09
547.75	0.36	12.08
547.77	0.21	12.07
547.80	-0.03	12.08
547.82	0.36	12.08
547.85	0.31	12.07
547.88	0.29	12.07
547.90	0.02	12.08
547.93	0.35	12.09
547.96	0.46	12.08
547.98	0.10	12.08
548.01	-0.00	12.08
548.04	0.62	12.08
548.06	0.25	12.07
548.09	-0.11	12.07
548.11	0.23	12.08
548.14	0.32	12.08
548.17	0.35	12.08
548.19	-0.05	12.08
548.22	0.18	12.08
548.25	0.43	12.08
548.27	0.32	12.08
548.30	-0.09	12.08
548.33	0.39	12.08
548.35	0.23	12.07
548.38	0.32	12.08
548.40	0.17	12.08
548.43	0.15	12.08
548.46	0.28	12.09
548.48	0.47	12.08
548.51	0.02	12.08
548.54	0.18	12.08
548.56	0.45	12.08
548.59	0.14	12.08
548.61	0.19	12.07
548.64	0.10	12.08
548.67	0.53	12.08
548.69	0.19	12.09
548.72	0.16	12.08
548.75	0.17	12.08
548.77	0.53	12.08
548.80	0.19	12.07
548.83	0.09	12.08
548.85	0.20	12.08
548.88	0.50	12.08
548.90	0.14	12.08
548.93	-0.06	12.08
548.96	0.52	12.08
548.98	0.29	12.08
549.01	0.05	12.08
549.04	0.10	12.08
549.06	0.43	12.07
549.09	0.27	12.08
549.11	0.19	12.09
549.14	0.07	12.08
549.17	0.39	12.08
549.19	0.25	12.08
549.22	0.10	12.08
549.25	0.24	12.08
549.27	0.28	12.09
549.30	0.26	12.08
549.33	0.21	12.07
549.35	0.19	12.09
549.38	0.23	12.08
549.40	0.41	12.08
549.43	-0.01	12.08
549.46	0.20	12.08
549.48	0.38	12.08
549.51	0.27	12.08
549.54	0.01	12.08
549.56	0.14	12.08
549.59	0.43	12.08
549.62	0.34	12.08
549.64	-0.00	12.08
549.67	0.24	12.08
549.69	0.55	12.08
549.72	0.20	12.08
549.75	0.01	12.08
549.77	0.45	12.09
549.80	0.51	12.08
549.83	-0.06	12.09
549.85	0.14	12.08
549.88	0.27	12.08
549.90	0.39	12.08
549.93	-0.00	12.08
549.96	0.14	12.08
549.98	0.40	12.08
550.01	0.40	12.08
550.04	0.03	12.08
550.06	0.14	12.08
550.09	0.42	12.08
550.12	0.29	12.08
550.14	0.14	12.08
550.17	0.04	12.08
550.19	0.37	12.09
550.22	0.31	12.08
550.25	-0.13	12.08
550.27	0.10	12.08
550.30	0.39	12.08
550.33	0.19	12.07
550.35	0.14	12.08
550.38	0.04	12.08
550.41	0.36	12.08
550.43	0.49	12.08
550.46	-0.11	12.07
550.48	0.11	12.08
550.51	0.63	12.07
550.54	0.23	12.08
550.56	-0.22	12.08
550.59	0.42	12.08
550.62	0.41	12.08
550.64	0.04	12.08
550.67	-0.05	12.08
550.69	0.48	12.08
550.72	0.30	12.07
550.75	0.06	12.08
550.77	0.11	12.08
550.80	0.36	12.08
550.83	0.39	12.08
550.85	0.11	12.08
550.88	0.19	12.08
550.91	0.37	12.08
550.93	0.12	12.08
550.96	0.10	12.08
550.98	0.23	12.08
551.01	0.19	12.09
551.04	0.30	12.08
551.06	0.01	12.08
551.09	0.08	12.08
551.12	0.41	12.08
551.14	0.26	12.08
551.17	0.01	12.08
551.20	0.16	12.08
551.22	0.33	12.08
551.25	0.36	12.08
551.27	-0.08	12.07
551.30	0.17	12.09
551.33	0.51	12.08
551.35	0.01	12.08
551.38	-0.13	12.08
551.41	0.34	12.08
551.43	0.47	12.07
551.46	-0.15	12.08
551.48	0.01	12.08
551.51	0.53	12.07
551.54	0.22	12.08
551.56	0.07	12.08
551.59	0.13	12.08
551.62	0.39	12.08
551.64	0.28	12.09
551.67	0.00	12.08
551.70	0.11	12.08
551.72	0.53	12.08
551.75	0.08	12.08
551.77	-0.06	12.08
551.80	0.33	12.08
551.83	0.20	12.09
551.85	0.07	12.08
551.88	0.08	12.08
551.91	0.18	12.08
551.93	0.42	12.07
551.96	0.15	12.08
551.99	0.08	12.08
552.01	0.27	12.09
552.04	0.32	12.08
552.06	0.21	12.08
552.09	0.06	12.08
552.12	0.23	12.07
552.14	0.41	12.08
552.17	0.11	12.08
552.20	-0.04	12.09
552.22	0.35	12.08
552.25	0.41	12.09
552.27	-0.09	12.08
552.30	0.08	12.08
552.33	0.44	12.08
552.35	0.16	12.07
552.38	0.08	12.08
552.41	0.09	12.08
552.43	0.56	12.08
552.46	0.23	12.07
552.49	0.02	12.08
552.51	0.18	12.08
552.54	0.51	12.08
552.56	0.04	12.08
552.59	0.06	12.08
552.62	0.31	12.08
552.64	0.25	12.08
552.67	0.18	12.08
552.70	-0.02	12.08
552.72	0.17	12.08
552.75	0.31	12.08
552.78	0.19	12.08
552.80	0.02	12.08
552.83	0.36	12.08
552.85	0.18	12.08
552.88	0.34	12.08
552.91	0.05	12.08
552.93	0.00	12.08
552.96	0.40	12.08
552.99	0.39	12.08
553.01	-0.22	12.08
553.04	0.29	12.08
553.06	0.44	12.08
553.09	0.01	12.08
553.12	0.09	12.08
553.14	0.23	12.08
553.17	0.36	12.08
553.20	-0.05	12.08
553.22	0.14	12.07
553.25	0.34	12.08
553.28	0.48	12.08
553.30	-0.19	12.08
553.33	0.29	12.09
553.35	0.41	12.08
553.38	0.24	12.08
553.41	0.02	12.08
553.43	0.27	12.08
553.46	0.26	12.08
553.49	0.33	12.08
553.51	-0.05	12.08
553.54	0.32	12.08
553.57	0.36	12.08
553.59	0.09	12.08
553.62	0.22	12.07
553.64	0.10	12.08
553.67	0.39	12.08
553.70	0.28	12.08
553.72	0.05	12.08
553.75	0.02	12.08
553.78	0.70	12.08
553.80	0.07	12.08
553.83	-0.05	12.08
553.85	0.37	12.09
553.88	0.48	12.08
553.91	-0.08	12.07
553.93	0.10	12.08
553.96	0.35	12.08
553.99	0.32	12.08
554.01	-0.01	12.08
554.04	-0.05	12.08
554.07	0.55	12.07
554.09	0.28	12.08
554.12	-0.03	12.08
554.14	0.22	12.08
554.17	0.40	12.08
554.20	0.25	12.08
554.22	0.14	12.08
554.25	0.20	12.08
554.28	0.45	12.08
554.30	0.24	12.08
554.33	-0.01	12.08
554.36	0.30	12.07
554.38	0.36	12.08
554.41	0.08	12.08
554.43	0.18	12.07
554.46	0.30	12.07
554.49	0.21	12.08
554.51	0.37	12.08
554.54	-0.04	12.09
554.57	0.39	12.08
554.59	0.37	12.09
554.62	0.17	12.08
554.64	0.11	12.08
554.67	0.47	12.09
554.70	0.31	12.08
554.72	0.25	12.08
554.75	0.05	12.08
554.78	0.33	12.08
554.80	0.39	12.07
554.83	0.02	12.08
554.86	0.01	12.08
554.88	0.57	12.08
554.91	0.30	12.08
554.93	0.02	12.08
554.96	0.18	12.08
554.99	0.40	12.08
555.01	0.40	12.07
555.04	-0.07	12.09
555.07	0.16	12.08
555.09	0.64	12.08
555.12	0.29	12.08
555.15	-0.22	12.08
555.17	0.40	12.08
555.20	0.38	12.08
555.22	0.23	12.08
555.25	-0.06	12.07
555.28	0.33	12.08
555.30	0.43	12.08
555.33	0.31	12.08
555.36	-0.01	12.08
555.38	0.22	12.08
555.41	0.41	12.08
555.43	0.21	12.07
555.46	0.09	12.08
555.49	0.29	12.09
555.51	0.42	12.09
555.54	0.07	12.08
555.57	0.13	12.08
555.59	0.18	12.08
555.62	0.58	12.07
555.65	-0.10	12.07
555.67	0.07	12.08
555.70	0.43	12.08
555.72	0.40	12.08
555.75	0.02	12.08
555.78	0.14	12.08
555.80	0.46	12.08
555.83	0.44	12.08
555.86	-0.03	12.08
555.88	-0.04	12.08
555.91	0.62	12.08
555.94	0.16	12.09
555.96	-0.03	12.07
555.99	0.24	12.08
556.01	0.45	12.09
556.04	-0.04	12.08
556.07	0.30	12.07
556.09	0.04	12.07
556.12	0.36	12.08
556.15	0.27	12.09
556.17	0.09	12.09
556.20	0.19	12.07
556.22	0.42	12.09
556.25	0.07	12.08
556.28	0.15	12.08
556.30	0.26	12.08
556.33	0.18	12.08
556.36	0.37	12.07
556.38	-0.11	12.07
556.41	0.21	12.09
556.44	0.49	12.08
556.46	0.04	12.08
556.49	-0.16	12.08
556.51	0.57	12.08
556.54	0.13	12.08
556.57	0.28	12.08
556.59	-0.05	12.09
556.62	0.24	12.08
556.65	0.49	12.08
556.67	-0.02	12.08
556.70	-0.15	12.09
556.73	0.68	12.08
556.75	0.13	12.08
556.78	-0.27	12.08
556.80	0.38	12.08
556.83	0.22	12.08
556.86	0.23	12.07
556.88	0.07	12.08
556.91	0.07	12.08
556.94	0.47	12.08
556.96	0.25	12.08
556.99	-0.16	12.09
557.01	0.42	12.09
557.04	0.34	12.08
557.07	-0.01	12.08
557.09	0.26	12.08
557.12	0.20	12.09
557.15	0.21	12.08
557.17	0.20	12.08
557.20	0.08	12.08
557.23	0.24	12.09
557.25	0.50	12.08
557.28	-0.06	12.08
557.30	0.20	12.08
557.33	0.35	12.08
557.36	0.31	12.07
557.38	-0.01	12.08
557.41	0.09	12.08
557.44	0.31	12.08
557.46	0.41	12.08
557.49	-0.12	12.08
557.52	-0.09	12.08
557.54	0.64	12.08
557.57	0.17	12.08
557.59	-0.07	12.08
557.62	0.15	12.08
557.65	0.52	12.08
557.67	0.00	12.08
557.70	0.05	12.08
557.73	0.12	12.07
557.75	0.51	12.08
557.78	0.06	12.08
557.80	0.03	12.08
557.83	0.39	12.08
557.86	0.24	12.08
557.88	0.06	12.08
557.91	0.26	12.08
557.94	0.33	12.08
557.96	0.22	12.08
557.99	0.14	12.08
558.02	0.15	12.08
558.04	0.24	12.08
558.07	0.31	12.08
558.09	0.07	12.08
558.12	-0.01	12.08
558.15	0.50	12.08
558.17	0.30	12.08
558.20	0.11	12.08
558.23	0.18	12.09
558.25	0.52	12.08
558.28	0.36	12.07
558.31	0.10	12.08
558.33	0.02	12.08
558.36	0.65	12.08
558.38	0.18	12.08
558.41	-0.16	12.08
558.44	0.30	12.07
558.46	0.57	12.08
558.49	-0.03	12.08
558.52	-0.04	12.09
558.54	0.36	12.07
558.57	0.44	12.08
558.59	0.12	12.08
558.62	0.08	12.08
558.65	0.51	12.08
558.67	0.20	12.08
558.70	0.20	12.08
558.73	0.07	12.08
558.75	0.34	12.08
558.78	0.12	12.08
558.81	0.27	12.09
558.83	0.00	12.08
558.86	0.36	12.09
558.88	0.35	12.08
558.91	0.08	12.08
558.94	0.16	12.08
558.96	0.22	12.08
558.99	0.34	12.08
559.02	0.22	12.08
559.04	-0.01	12.08
559.07	0.17	12.08
559.10	0.54	12.08
559.12	-0.04	12.08
559.15	0.09	12.08
559.17	0.40	12.09
559.20	0.40	12.08
559.23	-0.05	12.09
559.25	0.24	12.08
559.28	0.53	12.08
559.31	0.31	12.08
559.33	-0.09	12.08
559.36	0.25	12.08
559.38	0.63	12.07
559.41	-0.11	12.08
559.44	0.12	12.08
559.46	0.32	12.08
559.49	0.38	12.08
559.52	0.01	12.08
559.54	0.22	12.08
559.57	0.39	12.08
559.60	0.43	12.08
559.62	-0.07	12.08
559.65	0.23	12.07
559.67	0.36	12.08
559.70	0.31	12.08
559.73	0.06	12.08
559.75	0.18	12.08
559.78	0.29	12.08
559.81	0.39	12.08
559.83	0.15	12.08
559.86	-0.04	12.09
559.89	0.44	12.09
559.91	0.39	12.08
559.94	0.02	12.08
559.96	-0.02	12.08
559.99	0.60	12.08
560.02	0.29	12.08
560.04	0.05	12.08
560.07	-0.04	12.08
560.10	0.60	12.08
560.12	0.19	12.07
560.15	-0.05	12.08
560.17	0.20	12.08
560.20	0.49	12.08
560.23	0.20	12.08
560.25	-0.06	12.08
560.28	0.32	12.08
560.31	0.37	12.08
560.33	0.07	12.08
560.36	-0.01	12.08
560.39	0.38	12.08
560.41	0.30	12.09
560.44	0.15	12.08
560.46	-0.10	12.07
560.49	0.40	12.08
560.52	0.39	12.08
560.54	0.06	12.08
560.57	0.01	12.08
560.60	0.43	12.08
560.62	0.28	12.08
560.65	0.13	12.08
560.68	-0.05	12.08
560.70	0.40	12.08
560.73	0.54	12.08
560.75	-0.08	12.07
560.78	-0.01	12.08
560.81	0.54	12.09
560.83	0.43	12.07
560.86	-0.24	12.08
560.89	0.30	12.08
560.91	0.59	12.08
560.94	0.12	12.08
560.96	-0.07	12.08
560.99	0.35	12.08
561.02	0.38	12.08
561.04	0.16	12.08
561.07	-0.16	12.08
561.10	0.51	12.08
561.12	0.36	12.08
561.15	0.03	12.08
561.18	-0.01	12.08
561.20	0.47	12.08
561.23	0.31	12.09
561.25	0.07	12.08
561.28	-0.03	12.08
561.31	0.51	12.08
561.33	0.28	12.08
561.36	-0.05	12.08
561.39	0.15	12.08
561.41	0.36	12.08
561.44	0.19	12.08
561.47	0.03	12.08
561.49	0.12	12.08
561.52	0.45	12.09
561.54	0.29	12.08
561.57	-0.08	12.07
561.60	0.39	12.08
561.62	0.32	12.08
561.65	0.30	12.08
561.68	0.02	12.08
561.70	0.26	12.08
561.73	0.45	12.08
561.75	0.18	12.08
561.78	-0.06	12.09
561.81	0.41	12.07
561.83	0.47	12.07
561.86	-0.03	12.08
561.89	0.16	12.09
561.91	0.36	12.08
561.94	0.34	12.08
561.97	-0.03	12.08
561.99	0.26	12.08
562.02	0.50	12.09
562.04	0.23	12.08
562.07	-0.06	12.09
562.10	0.27	12.08
562.12	0.34	12.08
562.15	0.24	12.08
562.18	-0.05	12.08
562.20	0.38	12.08
562.23	0.53	12.08
562.25	0.01	12.08
562.28	0.09	12.08
562.31	0.39	12.08
562.33	0.17	12.09
562.36	0.41	12.09
562.39	0.10	12.08
562.41	-0.03	12.08
562.44	0.64	12.09
562.47	0.24	12.08
562.49	-0.12	12.08
562.52	0.34	12.08
562.54	0.40	12.08
562.57	0.22	12.07
562.60	0.08	12.08
562.62	0.18	12.08
562.65	0.58	12.08
562.68	0.27	12.08
562.70	-0.24	12.08
562.73	0.54	12.08
562.76	0.56	12.08
562.78	-0.15	12.09
562.81	0.12	12.08
562.83	0.58	12.08
562.86	0.31	12.08
562.89	0.11	12.08
562.91	0.08	12.08
562.94	0.55	12.08
562.97	0.41	12.08
562.99	-0.22	12.08
563.02	0.31	12.07
563.04	0.57	12.08
563.07	0.07	12.08
563.10	0.15	12.08
563.12	0.29	12.08
563.15	0.21	12.09
563.18	0.48	12.08
563.20	0.11	12.08
563.23	0.21	12.08
563.26	0.57	12.08
563.28	0.20	12.08
563.31	0.07	12.08
563.33	0.48	12.08
563.36	0.23	12.08
563.39	0.23	12.08
563.41	0.16	12.09
563.44	0.12	12.08
563.47	0.57	12.08
563.49	0.18	12.08
563.52	-0.05	12.08
563.55	0.51	12.08
563.57	0.47	12.08
563.60	0.06	12.08
563.62	0.27	12.08
563.65	0.38	12.08
563.68	0.33	12.08
563.70	0.10	12.08
563.73	0.10	12.08
563.76	0.54	12.08
563.78	0.26	12.08
563.81	-0.11	12.08
563.83	0.36	12.08
563.86	0.38	12.08
563.89	0.02	12.08
563.91	0.15	12.08
563.94	0.31	12.08
563.97	0.38	12.08
563.99	0.26	12.08
564.02	0.19	12.08
564.05	0.29	12.08
564.07	0.37	12.09
564.10	0.20	12.09
564.12	0.18	12.08
564.15	0.35	12.08
564.18	0.26	12.08
564.20	0.28	12.08
564.23	0.06	12.08
564.26	0.18	12.08
564.28	0.54	12.08
564.31	0.29	12.08
564.34	-0.07	12.08
564.36	0.38	12.08
564.39	0.55	12.09
564.41	0.21	12.07
564.44	-0.00	12.08
564.47	0.40	12.08
564.49	0.73	12.08
564.52	-0.03	12.08
564.55	0.02	12.08
564.57	0.49	12.08
564.60	0.46	12.08
564.62	-0.05	12.08
564.65	0.28	12.08
564.68	0.44	12.08
564.70	0.41	12.08
564.73	0.07	12.08
564.76	0.07	12.08
564.78	0.49	12.08
564.81	0.32	12.08
564.84	0.02	12.08
564.86	0.25	12.08
564.89	0.40	12.09
564.91	0.30	12.08
564.94	0.13	12.08
564.97	0.22	12.08
564.99	0.38	12.08
565.02	0.39	12.08
565.05	0.13	12.08
565.07	0.15	12.08
565.10	0.61	12.08
565.13	0.39	12.08
565.15	-0.03	12.08
565.18	0.30	12.08
565.20	0.56	12.08
565.23	0.19	12.07
565.26	-0.12	12.09
565.28	0.40	12.08
565.31	0.53	12.08
565.34	0.05	12.08
565.36	0.08	12.08
565.39	0.52	12.08
565.41	0.46	12.08
565.44	0.04	12.08
565.47	0.15	12.08
565.49	0.53	12.07
565.52	0.41	12.08
565.55	-0.02	12.08
565.57	0.32	12.09
565.60	0.64	12.08
565.63	0.15	12.08
565.65	0.03	12.08
565.68	0.31	12.08
565.70	0.43	12.08
565.73	0.24	12.08
565.76	0.06	12.08
565.78	0.33	12.08
565.81	0.61	12.08
565.84	0.21	12.07
565.86	0.06	12.08
565.89	0.31	12.08
565.92	0.34	12.08
565.94	0.29	12.08
565.97	-0.02	12.08
565.99	0.17	12.08
566.02	0.60	12.08
566.05	0.19	12.08
566.07	-0.13	12.08
566.10	0.46	12.09
566.13	0.41	12.09
566.15	0.15	12.08
566.18	0.03	12.08
566.20	0.47	12.08
566.23	0.44	12.08
566.26	0.06	12.08
566.28	0.09	12.08
566.31	0.50	12.07
566.34	0.39	12.08
566.36	-0.15	12.09
566.39	0.26	12.08
566.42	0.42	12.07
566.44	0.29	12.08
566.47	0.12	12.08
566.49	0.33	12.08
566.52	0.35	12.09
566.55	0.29	12.09
566.57	0.04	12.08
566.60	0.42	12.07
566.63	0.40	12.08
566.65	0.16	12.07
566.68	0.20	12.07
566.71	0.37	12.08
566.73	0.28	12.08
566.76	0.38	12.08
566.78	0.06	12.08
566.81	0.30	12.09
566.84	0.51	12.08
566.86	0.13	12.08
566.89	0.21	12.08
566.92	0.38	12.08
566.94	0.59	12.08
566.97	0.03	12.08
566.99	0.28	12.09
567.02	0.39	12.08
567.05	0.45	12.09
567.07	0.02	12.08
567.10	0.25	12.08
567.13	0.58	12.07
567.15	0.32	12.08
567.18	0.01	12.08
567.21	0.29	12.08
567.23	0.57	12.09
567.26	0.08	12.08
567.28	0.11	12.08
567.31	0.30	12.08
567.34	0.58	12.08
567.36	0.14	12.08
567.39	0.11	12.08
567.42	0.33	12.08
567.44	0.43	12.08
567.47	0.19	12.08
567.50	0.36	12.08
567.52	0.16	12.08
567.55	0.50	12.09
567.57	0.27	12.08
567.60	0.02	12.08
567.63	0.26	12.08
567.65	0.34	12.08
567.68	0.39	12.08
567.71	-0.05	12.08
567.73	0.35	12.09
567.76	0.49	12.08
567.78	0.27	12.08
567.81	0.07	12.08
567.84	0.44	12.08
567.86	0.57	12.08
567.89	0.27	12.08
567.92	-0.03	12.08
567.94	0.52	12.07
567.97	0.51	12.07
568.00	-0.05	12.09
568.02	0.22	12.08
568.05	0.53	12.08
568.07	0.41	12.08
568.10	0.04	12.08
568.13	0.21	12.08
568.15	0.48	12.08
568.18	0.42	12.09
568.21	-0.06	12.09
568.23	0.30	12.07
568.26	0.46	12.08
568.29	0.26	12.08
568.31	0.03	12.08
568.34	0.26	12.08
568.36	0.44	12.08
568.39	0.32	12.08
568.42	0.11	12.08
568.44	0.26	12.08
568.47	0.50	12.09
568.50	0.30	12.07
568.52	0.04	12.08
568.55	0.26	12.09
568.57	0.50	12.09
568.60	0.17	12.08
568.63	0.06	12.08
568.65	0.31	12.07
568.68	0.55	12.07
568.71	0.11	12.08
568.73	0.02	12.08
568.76	0.56	12.07
568.79	0.52	12.08
568.81	-0.05	12.08
568.84	0.25	12.08
568.86	0.47	12.08
568.89	0.47	12.08
568.92	0.01	12.08
568.94	0.36	12.08
568.97	0.66	12.08
569.00	0.17	12.09
569.02	0.04	12.08
569.05	0.44	12.08
569.08	0.46	12.08
569.10	0.25	12.08
569.13	-0.03	12.08
569.15	0.31	12.08
569.18	0.51	12.08
569.21	0.16	12.07
569.23	0.10	12.08
569.26	0.31	12.08
569.29	0.61	12.09
569.31	0.18	12.08
569.34	0.18	12.08
569.36	0.37	12.08
569.39	0.62	12.08
569.42	0.10	12.08
569.44	0.09	12.08
569.47	0.41	12.08
569.50	0.46	12.08
569.52	0.14	12.08
569.55	0.07	12.08
569.58	0.55	12.07
569.60	0.40	12.07
569.63	0.07	12.08
569.65	0.15	12.09
569.68	0.69	12.08
569.71	0.18	12.08
569.73	0.14	12.08
569.76	0.22	12.08
569.79	0.74	12.08
569.81	0.19	12.09
569.84	0.04	12.08
569.87	0.30	12.08
569.89	0.64	12.08
569.92	0.09	12.08
569.94	0.08	12.08
569.97	0.42	12.07
570.00	0.43	12.08
570.02	0.27	12.08
570.05	0.02	12.08
570.08	0.48	12.08
570.10	0.41	12.08
570.13	0.22	12.07
570.15	0.07	12.08
570.18	0.55	12.08
570.21	0.29	12.09
570.23	0.28	12.08
570.26	-0.02	12.08
570.29	0.38	12.08
570.31	0.48	12.08
570.34	0.26	12.07
570.37	0.04	12.08
570.39	0.59	12.07
570.42	0.56	12.08
570.44	0.14	12.08
570.47	0.11	12.08
570.50	0.59	12.07
570.52	0.61	12.08
570.55	-0.13	12.08
570.58	0.23	12.08
570.60	0.59	12.08
570.63	0.28	12.09
